County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Loudon County, TN",2015,"21,981     ","20,760     ","1,221     ",5.6     
"McMinn County, TN",2015,"22,694     ","21,269     ","1,425     ",6.3     
"McNairy County, TN",2015,"8,776     ","8,036     ",740     ,8.4     
"Macon County, TN",2015,"9,983     ","9,458     ",525     ,5.3     
"Madison County, TN",2015,"46,629     ","43,904     ","2,725     ",5.8     
"Marion County, TN",2015,"11,737     ","10,950     ",787     ,6.7     
"Marshall County, TN",2015,"14,795     ","13,974     ",821     ,5.5     
"Maury County, TN",2015,"42,448     ","40,289     ","2,159     ",5.1     
"Meigs County, TN",2015,"4,866     ","4,498     ",368     ,7.6     
"Monroe County, TN",2015,"19,085     ","17,895     ","1,190     ",6.2     
"Montgomery County, TN",2015,"78,752     ","74,205     ","4,547     ",5.8     
"Moore County, TN",2015,"3,312     ","3,164     ",148     ,4.5     
"Morgan County, TN",2015,"7,732     ","7,159     ",573     ,7.4     
"Obion County, TN",2015,"12,499     ","11,430     ","1,069     ",8.6     
"Overton County, TN",2015,"9,107     ","8,463     ",644     ,7.1     
"Perry County, TN",2015,"3,126     ","2,917     ",209     ,6.7     
"Pickett County, TN",2015,"2,405     ","2,222     ",183     ,7.6     
"Polk County, TN",2015,"7,341     ","6,862     ",479     ,6.5     
"Putnam County, TN",2015,"32,517     ","30,633     ","1,884     ",5.8     
"Rhea County, TN",2015,"13,118     ","12,155     ",963     ,7.3     
"Roane County, TN",2015,"22,628     ","21,177     ","1,451     ",6.4     
"Robertson County, TN",2015,"33,891     ","32,250     ","1,641     ",4.8     
"Rutherford County, TN",2015,"155,929     ","148,996     ","6,933     ",4.4     
"Scott County, TN",2015,"8,094     ","7,346     ",748     ,9.2     
"Sequatchie County, TN",2015,"5,806     ","5,432     ",374     ,6.4     
"Sevier County, TN",2015,"49,958     ","46,972     ","2,986     ",6.0     
"Shelby County, TN",2015,"430,892     ","403,447     ","27,445     ",6.4     
"Smith County, TN",2015,"8,504     ","8,031     ",473     ,5.6     
"Stewart County, TN",2015,"5,149     ","4,757     ",392     ,7.6     
"Sullivan County, TN",2015,"69,296     ","65,319     ","3,977     ",5.7     
"Sumner County, TN",2015,"88,780     ","84,723     ","4,057     ",4.6     
"Tipton County, TN",2015,"27,547     ","25,611     ","1,936     ",7.0     
"Trousdale County, TN",2015,"3,691     ","3,475     ",216     ,5.9     
"Unicoi County, TN",2015,"7,045     ","6,488     ",557     ,7.9     
"Union County, TN",2015,"7,234     ","6,746     ",488     ,6.7     
"Van Buren County, TN",2015,"2,057     ","1,894     ",163     ,7.9     
"Warren County, TN",2015,"17,844     ","16,846     ",998     ,5.6     
"Washington County, TN",2015,"57,965     ","54,767     ","3,198     ",5.5     
"Wayne County, TN",2015,"6,198     ","5,743     ",455     ,7.3     
"Weakley County, TN",2015,"15,624     ","14,570     ","1,054     ",6.7     
"White County, TN",2015,"11,438     ","10,750     ",688     ,6.0     
"Williamson County, TN",2015,"107,820     ","103,534     ","4,286     ",4.0     
"Wilson County, TN",2015,"64,763     ","61,820     ","2,943     ",4.5     
"Anderson County, TX",2015,"22,853     ","21,948     ",905     ,4.0     
"Andrews County, TX",2015,"9,303     ","8,977     ",326     ,3.5     
"Angelina County, TX",2015,"37,412     ","35,306     ","2,106     ",5.6     
"Aransas County, TX",2015,"10,065     ","9,551     ",514     ,5.1     
"Archer County, TX",2015,"4,125     ","3,941     ",184     ,4.5     
"Armstrong County, TX",2015,976     ,950     ,26     ,2.7     
"Atascosa County, TX",2015,"20,546     ","19,560     ",986     ,4.8     
"Austin County, TX",2015,"14,047     ","13,397     ",650     ,4.6     
"Bailey County, TX",2015,"2,801     ","2,680     ",121     ,4.3     
"Bandera County, TX",2015,"9,182     ","8,814     ",368     ,4.0     
"Bastrop County, TX",2015,"37,553     ","36,083     ","1,470     ",3.9     
"Baylor County, TX",2015,"1,628     ","1,570     ",58     ,3.6     
"Bee County, TX",2015,"10,386     ","9,740     ",646     ,6.2     
"Bell County, TX",2015,"136,340     ","129,940     ","6,400     ",4.7     
"Bexar County, TX",2015,"879,163     ","845,395     ","33,768     ",3.8     
"Blanco County, TX",2015,"5,769     ","5,587     ",182     ,3.2     
"Borden County, TX",2015,412     ,400     ,12     ,2.9     
"Bosque County, TX",2015,"8,064     ","7,699     ",365     ,4.5     
"Bowie County, TX",2015,"39,171     ","37,274     ","1,897     ",4.8     
"Brazoria County, TX",2015,"167,126     ","159,416     ","7,710     ",4.6     
"Brazos County, TX",2015,"108,638     ","105,010     ","3,628     ",3.3     
"Brewster County, TX",2015,"3,911     ","3,756     ",155     ,4.0     
"Briscoe County, TX",2015,595     ,572     ,23     ,3.9     
"Brooks County, TX",2015,"2,604     ","2,344     ",260     ,10.0     
"Brown County, TX",2015,"15,900     ","15,208     ",692     ,4.4     
"Burleson County, TX",2015,"7,761     ","7,420     ",341     ,4.4     
"Burnet County, TX",2015,"21,184     ","20,406     ",778     ,3.7     
"Caldwell County, TX",2015,"17,431     ","16,669     ",762     ,4.4     
"Calhoun County, TX",2015,"11,333     ","10,877     ",456     ,4.0     
"Callahan County, TX",2015,"5,733     ","5,487     ",246     ,4.3     
"Cameron County, TX",2015,"163,191     ","151,483     ","11,708     ",7.2     
"Camp County, TX",2015,"5,096     ","4,781     ",315     ,6.2     
"Carson County, TX",2015,"3,069     ","2,970     ",99     ,3.2     
"Cass County, TX",2015,"12,175     ","11,342     ",833     ,6.8     
"Castro County, TX",2015,"3,618     ","3,494     ",124     ,3.4     
"Chambers County, TX",2015,"17,815     ","16,858     ",957     ,5.4     
"Cherokee County, TX",2015,"20,908     ","19,820     ","1,088     ",5.2     
"Childress County, TX",2015,"2,870     ","2,780     ",90     ,3.1     
"Clay County, TX",2015,"4,914     ","4,697     ",217     ,4.4     
"Cochran County, TX",2015,"1,318     ","1,250     ",68     ,5.2     
"Coke County, TX",2015,"1,399     ","1,342     ",57     ,4.1     
"Coleman County, TX",2015,"3,051     ","2,881     ",170     ,5.6     
"Collin County, TX",2015,"488,810     ","470,919     ","17,891     ",3.7     
"Collingsworth County, TX",2015,"1,271     ","1,224     ",47     ,3.7     
"Colorado County, TX",2015,"9,911     ","9,517     ",394     ,4.0     
"Comal County, TX",2015,"61,914     ","59,623     ","2,291     ",3.7     
"Comanche County, TX",2015,"5,361     ","5,132     ",229     ,4.3     
"Concho County, TX",2015,"1,374     ","1,329     ",45     ,3.3     
"Cooke County, TX",2015,"19,774     ","19,039     ",735     ,3.7     
"Coryell County, TX",2015,"24,516     ","23,338     ","1,178     ",4.8     
"Cottle County, TX",2015,546     ,507     ,39     ,7.1     
"Crane County, TX",2015,"1,838     ","1,731     ",107     ,5.8     
"Crockett County, TX",2015,"1,901     ","1,786     ",115     ,6.0     
"Crosby County, TX",2015,"2,649     ","2,533     ",116     ,4.4     
"Culberson County, TX",2015,"1,041     ",997     ,44     ,4.2     
"Dallam County, TX",2015,"4,008     ","3,920     ",88     ,2.2     
"Dallas County, TX",2015,"1,263,314     ","1,208,806     ","54,508     ",4.3     
"Dawson County, TX",2015,"4,774     ","4,556     ",218     ,4.6     
"Deaf Smith County, TX",2015,"8,797     ","8,518     ",279     ,3.2     
"Delta County, TX",2015,"2,595     ","2,476     ",119     ,4.6     
"Denton County, TX",2015,"428,668     ","413,303     ","15,365     ",3.6     
"DeWitt County, TX",2015,"10,057     ","9,653     ",404     ,4.0     
"Dickens County, TX",2015,703     ,670     ,33     ,4.7     
"Dimmit County, TX",2015,"7,164     ","6,830     ",334     ,4.7     
"Donley County, TX",2015,"1,594     ","1,527     ",67     ,4.2     
"Duval County, TX",2015,"5,241     ","4,815     ",426     ,8.1     
"Eastland County, TX",2015,"8,043     ","7,658     ",385     ,4.8     
"Ector County, TX",2015,"79,803     ","76,071     ","3,732     ",4.7     
"Edwards County, TX",2015,865     ,825     ,40     ,4.6     
"Ellis County, TX",2015,"80,979     ","77,765     ","3,214     ",4.0     
"El Paso County, TX",2015,"341,782     ","323,955     ","17,827     ",5.2     
"Erath County, TX",2015,"20,168     ","19,371     ",797     ,4.0     
"Falls County, TX",2015,"6,457     ","6,181     ",276     ,4.3     
"Fannin County, TX",2015,"15,382     ","14,746     ",636     ,4.1     
"Fayette County, TX",2015,"12,778     ","12,351     ",427     ,3.3     
"Fisher County, TX",2015,"1,801     ","1,731     ",70     ,3.9     
"Floyd County, TX",2015,"2,746     ","2,593     ",153     ,5.6     
"Foard County, TX",2015,552     ,529     ,23     ,4.2     
"Fort Bend County, TX",2015,"356,003     ","340,720     ","15,283     ",4.3     
"Franklin County, TX",2015,"4,559     ","4,335     ",224     ,4.9     
"Freestone County, TX",2015,"7,414     ","7,009     ",405     ,5.5     
"Frio County, TX",2015,"9,806     ","9,427     ",379     ,3.9     
"Gaines County, TX",2015,"9,408     ","9,101     ",307     ,3.3     
"Galveston County, TX",2015,"158,012     ","150,077     ","7,935     ",5.0     
"Garza County, TX",2015,"2,132     ","2,053     ",79     ,3.7     
"Gillespie County, TX",2015,"12,647     ","12,280     ",367     ,2.9     
"Glasscock County, TX",2015,822     ,799     ,23     ,2.8     
"Goliad County, TX",2015,"3,449     ","3,295     ",154     ,4.5     
"Gonzales County, TX",2015,"9,703     ","9,344     ",359     ,3.7     
"Gray County, TX",2015,"9,279     ","8,754     ",525     ,5.7     
"Grayson County, TX",2015,"60,020     ","57,580     ","2,440     ",4.1     
"Gregg County, TX",2015,"59,308     ","56,347     ","2,961     ",5.0     
"Grimes County, TX",2015,"11,517     ","10,900     ",617     ,5.4     
"Guadalupe County, TX",2015,"72,967     ","70,371     ","2,596     ",3.6     
"Hale County, TX",2015,"12,894     ","12,069     ",825     ,6.4     
"Hall County, TX",2015,"1,204     ","1,139     ",65     ,5.4     
"Hamilton County, TX",2015,"3,485     ","3,321     ",164     ,4.7     
"Hansford County, TX",2015,"3,113     ","3,020     ",93     ,3.0     
"Hardeman County, TX",2015,"1,621     ","1,541     ",80     ,4.9     
"Hardin County, TX",2015,"25,002     ","23,581     ","1,421     ",5.7     
"Harris County, TX",2015,"2,235,393     ","2,130,793     ","104,600     ",4.7     
"Harrison County, TX",2015,"31,217     ","29,575     ","1,642     ",5.3     
"Hartley County, TX",2015,"3,004     ","2,940     ",64     ,2.1     
"Haskell County, TX",2015,"2,583     ","2,492     ",91     ,3.5     
"Hays County, TX",2015,"98,497     ","95,094     ","3,403     ",3.5     
"Hemphill County, TX",2015,"2,302     ","2,229     ",73     ,3.2     
"Henderson County, TX",2015,"34,384     ","32,700     ","1,684     ",4.9     
"Hidalgo County, TX",2015,"331,119     ","304,695     ","26,424     ",8.0     
"Hill County, TX",2015,"15,623     ","14,907     ",716     ,4.6     
"Hockley County, TX",2015,"11,723     ","11,232     ",491     ,4.2     
"Hood County, TX",2015,"24,547     ","23,431     ","1,116     ",4.5     
"Hopkins County, TX",2015,"17,019     ","16,298     ",721     ,4.2     
"Houston County, TX",2015,"9,941     ","9,495     ",446     ,4.5     
"Howard County, TX",2015,"13,362     ","12,742     ",620     ,4.6     
"Hudspeth County, TX",2015,"1,282     ","1,209     ",73     ,5.7     
"Hunt County, TX",2015,"38,927     ","37,071     ","1,856     ",4.8     
"Hutchinson County, TX",2015,"9,801     ","9,365     ",436     ,4.4     
"Irion County, TX",2015,799     ,770     ,29     ,3.6     
"Jack County, TX",2015,"4,079     ","3,906     ",173     ,4.2     
"Jackson County, TX",2015,"7,371     ","7,092     ",279     ,3.8     
"Jasper County, TX",2015,"13,887     ","12,841     ","1,046     ",7.5     
"Jeff Davis County, TX",2015,"1,081     ","1,045     ",36     ,3.3     
"Jefferson County, TX",2015,"108,031     ","100,448     ","7,583     ",7.0     
"Jim Hogg County, TX",2015,"2,029     ","1,882     ",147     ,7.2     
"Jim Wells County, TX",2015,"19,230     ","17,702     ","1,528     ",7.9     
"Johnson County, TX",2015,"74,321     ","71,032     ","3,289     ",4.4     
"Jones County, TX",2015,"5,671     ","5,357     ",314     ,5.5     
"Karnes County, TX",2015,"6,429     ","6,155     ",274     ,4.3     
"Kaufman County, TX",2015,"55,084     ","52,824     ","2,260     ",4.1     
"Kendall County, TX",2015,"19,167     ","18,533     ",634     ,3.3     
"Kenedy County, TX",2015,282     ,273     ,9     ,3.2     
"Kent County, TX",2015,497     ,484     ,13     ,2.6     
"Kerr County, TX",2015,"21,188     ","20,403     ",785     ,3.7     
"Kimble County, TX",2015,"2,000     ","1,927     ",73     ,3.7     
"King County, TX",2015,200     ,193     ,7     ,3.5     
"Kinney County, TX",2015,"1,185     ","1,109     ",76     ,6.4     
"Kleberg County, TX",2015,"14,405     ","13,548     ",857     ,5.9     
"Knox County, TX",2015,"1,683     ","1,619     ",64     ,3.8     
"Lamar County, TX",2015,"22,197     ","21,125     ","1,072     ",4.8     
"Lamb County, TX",2015,"5,513     ","5,017     ",496     ,9.0     
"Lampasas County, TX",2015,"9,059     ","8,658     ",401     ,4.4     
"La Salle County, TX",2015,"4,270     ","4,091     ",179     ,4.2     
"Lavaca County, TX",2015,"8,808     ","8,472     ",336     ,3.8     
"Lee County, TX",2015,"9,304     ","8,971     ",333     ,3.6     
"Leon County, TX",2015,"6,936     ","6,563     ",373     ,5.4     
"Liberty County, TX",2015,"30,968     ","28,813     ","2,155     ",7.0     
"Limestone County, TX",2015,"8,584     ","8,150     ",434     ,5.1     
"Lipscomb County, TX",2015,"1,725     ","1,657     ",68     ,3.9     
"Live Oak County, TX",2015,"5,892     ","5,654     ",238     ,4.0     
"Llano County, TX",2015,"8,152     ","7,803     ",349     ,4.3     
"Loving County, TX",2015,77     ,73     ,4     ,5.2     
"Lubbock County, TX",2015,"149,630     ","144,499     ","5,131     ",3.4     
"Lynn County, TX",2015,"2,763     ","2,651     ",112     ,4.1     
"McCulloch County, TX",2015,"3,925     ","3,735     ",190     ,4.8     
"McLennan County, TX",2015,"112,616     ","107,995     ","4,621     ",4.1     
"McMullen County, TX",2015,969     ,949     ,20     ,2.1     
"Madison County, TX",2015,"5,119     ","4,897     ",222     ,4.3     
"Marion County, TX",2015,"4,417     ","4,128     ",289     ,6.5     
"Martin County, TX",2015,"2,584     ","2,493     ",91     ,3.5     
"Mason County, TX",2015,"1,805     ","1,735     ",70     ,3.9     
"Matagorda County, TX",2015,"17,187     ","16,020     ","1,167     ",6.8     
"Maverick County, TX",2015,"23,666     ","21,126     ","2,540     ",10.7     
"Medina County, TX",2015,"20,431     ","19,531     ",900     ,4.4     
"Menard County, TX",2015,857     ,812     ,45     ,5.3     
"Midland County, TX",2015,"88,407     ","85,325     ","3,082     ",3.5     
"Milam County, TX",2015,"10,126     ","9,591     ",535     ,5.3     
"Mills County, TX",2015,"1,991     ","1,917     ",74     ,3.7     
"Mitchell County, TX",2015,"2,746     ","2,590     ",156     ,5.7     
"Montague County, TX",2015,"9,707     ","9,292     ",415     ,4.3     
"Montgomery County, TX",2015,"258,314     ","247,267     ","11,047     ",4.3     
"Moore County, TX",2015,"11,115     ","10,765     ",350     ,3.1     
"Morris County, TX",2015,"5,318     ","4,847     ",471     ,8.9     
"Motley County, TX",2015,493     ,475     ,18     ,3.7     
"Nacogdoches County, TX",2015,"28,142     ","26,811     ","1,331     ",4.7     
"Navarro County, TX",2015,"22,898     ","21,926     ",972     ,4.2     
"Newton County, TX",2015,"5,371     ","4,964     ",407     ,7.6     
"Nolan County, TX",2015,"6,915     ","6,633     ",282     ,4.1     
"Nueces County, TX",2015,"165,890     ","157,629     ","8,261     ",5.0     
"Ochiltree County, TX",2015,"5,274     ","5,048     ",226     ,4.3     
"Oldham County, TX",2015,914     ,887     ,27     ,3.0     
"Orange County, TX",2015,"37,205     ","34,755     ","2,450     ",6.6     
"Palo Pinto County, TX",2015,"13,173     ","12,482     ",691     ,5.2     
"Panola County, TX",2015,"11,574     ","10,965     ",609     ,5.3     
"Parker County, TX",2015,"59,589     ","57,095     ","2,494     ",4.2     
"Parmer County, TX",2015,"4,969     ","4,851     ",118     ,2.4     
"Pecos County, TX",2015,"6,869     ","6,512     ",357     ,5.2     
"Polk County, TX",2015,"17,049     ","16,009     ","1,040     ",6.1     
"Potter County, TX",2015,"56,271     ","54,382     ","1,889     ",3.4     
"Presidio County, TX",2015,"3,118     ","2,784     ",334     ,10.7     
"Rains County, TX",2015,"5,414     ","5,165     ",249     ,4.6     
"Randall County, TX",2015,"69,109     ","67,092     ","2,017     ",2.9     
"Reagan County, TX",2015,"1,929     ","1,841     ",88     ,4.6     
"Real County, TX",2015,"1,064     ","1,009     ",55     ,5.2     
"Red River County, TX",2015,"4,912     ","4,600     ",312     ,6.4     
"Reeves County, TX",2015,"5,680     ","5,406     ",274     ,4.8     
"Refugio County, TX",2015,"3,308     ","3,131     ",177     ,5.4     
"Roberts County, TX",2015,456     ,438     ,18     ,3.9     
"Robertson County, TX",2015,"7,251     ","6,903     ",348     ,4.8     
"Rockwall County, TX",2015,"44,915     ","43,216     ","1,699     ",3.8     
"Runnels County, TX",2015,"4,673     ","4,498     ",175     ,3.7     
"Rusk County, TX",2015,"22,853     ","21,758     ","1,095     ",4.8     
"Sabine County, TX",2015,"3,505     ","3,176     ",329     ,9.4     
"San Augustine County, TX",2015,"2,801     ","2,545     ",256     ,9.1     
"San Jacinto County, TX",2015,"11,295     ","10,657     ",638     ,5.6     
"San Patricio County, TX",2015,"30,250     ","28,264     ","1,986     ",6.6     
"San Saba County, TX",2015,"2,246     ","2,163     ",83     ,3.7     
"Schleicher County, TX",2015,"1,502     ","1,422     ",80     ,5.3     
"Scurry County, TX",2015,"8,170     ","7,829     ",341     ,4.2     
"Shackelford County, TX",2015,"2,083     ","2,023     ",60     ,2.9     
"Shelby County, TX",2015,"11,383     ","10,780     ",603     ,5.3     
"Sherman County, TX",2015,"1,421     ","1,382     ",39     ,2.7     
"Smith County, TX",2015,"103,777     ","99,100     ","4,677     ",4.5     
"Somervell County, TX",2015,"4,112     ","3,904     ",208     ,5.1     
"Starr County, TX",2015,"25,911     ","22,395     ","3,516     ",13.6     
"Stephens County, TX",2015,"4,108     ","3,935     ",173     ,4.2     
"Sterling County, TX",2015,747     ,721     ,26     ,3.5     
"Stonewall County, TX",2015,663     ,634     ,29     ,4.4     
"Sutton County, TX",2015,"1,720     ","1,615     ",105     ,6.1     
"Swisher County, TX",2015,"2,733     ","2,602     ",131     ,4.8     
"Tarrant County, TX",2015,"991,895     ","950,296     ","41,599     ",4.2     
"Taylor County, TX",2015,"63,374     ","61,031     ","2,343     ",3.7     
"Terrell County, TX",2015,435     ,414     ,21     ,4.8     
"Terry County, TX",2015,"5,405     ","5,150     ",255     ,4.7     
"Throckmorton County, TX",2015,781     ,756     ,25     ,3.2     
"Titus County, TX",2015,"12,741     ","12,002     ",739     ,5.8     
"Tom Green County, TX",2015,"54,568     ","52,313     ","2,255     ",4.1     
"Travis County, TX",2015,"655,919     ","634,230     ","21,689     ",3.3     
"Trinity County, TX",2015,"5,485     ","5,159     ",326     ,5.9     
"Tyler County, TX",2015,"7,371     ","6,851     ",520     ,7.1     
"Upshur County, TX",2015,"17,983     ","17,032     ",951     ,5.3     
"Upton County, TX",2015,"1,784     ","1,714     ",70     ,3.9     
"Uvalde County, TX",2015,"11,687     ","11,093     ",594     ,5.1     
"Val Verde County, TX",2015,"19,581     ","18,398     ","1,183     ",6.0     
"Van Zandt County, TX",2015,"24,221     ","23,124     ","1,097     ",4.5     
"Victoria County, TX",2015,"45,350     ","43,437     ","1,913     ",4.2     
"Walker County, TX",2015,"22,988     ","21,817     ","1,171     ",5.1     
"Waller County, TX",2015,"21,670     ","20,622     ","1,048     ",4.8     
"Ward County, TX",2015,"5,915     ","5,660     ",255     ,4.3     
"Washington County, TX",2015,"15,365     ","14,628     ",737     ,4.8     
"Webb County, TX",2015,"111,837     ","106,503     ","5,334     ",4.8     
"Wharton County, TX",2015,"21,238     ","20,294     ",944     ,4.4     
"Wheeler County, TX",2015,"2,822     ","2,712     ",110     ,3.9     
"Wichita County, TX",2015,"55,348     ","52,958     ","2,390     ",4.3     
"Wilbarger County, TX",2015,"5,112     ","4,863     ",249     ,4.9     
"Willacy County, TX",2015,"6,755     ","5,868     ",887     ,13.1     
"Williamson County, TX",2015,"264,097     ","254,904     ","9,193     ",3.5     
"Wilson County, TX",2015,"22,981     ","22,103     ",878     ,3.8     
"Winkler County, TX",2015,"3,104     ","2,926     ",178     ,5.7     
"Wise County, TX",2015,"28,685     ","27,345     ","1,340     ",4.7     
"Wood County, TX",2015,"16,770     ","15,873     ",897     ,5.3     
"Yoakum County, TX",2015,"4,047     ","3,894     ",153     ,3.8     
"Young County, TX",2015,"8,473     ","8,109     ",364     ,4.3     
"Zapata County, TX",2015,"6,194     ","5,718     ",476     ,7.7     
"Zavala County, TX",2015,"3,810     ","3,381     ",429     ,11.3     
"Beaver County, UT",2015,"3,100     ","2,985     ",115     ,3.7     
"Box Elder County, UT",2015,"23,854     ","22,991     ",863     ,3.6     
"Cache County, UT",2015,"59,742     ","57,948     ","1,794     ",3.0     
"Carbon County, UT",2015,"8,661     ","8,178     ",483     ,5.6     
"Daggett County, UT",2015,464     ,443     ,21     ,4.5     
"Davis County, UT",2015,"159,156     ","153,881     ","5,275     ",3.3     
"Duchesne County, UT",2015,"8,756     ","8,109     ",647     ,7.4     
"Emery County, UT",2015,"4,377     ","4,117     ",260     ,5.9     
"Garfield County, UT",2015,"2,737     ","2,498     ",239     ,8.7     
"Grand County, UT",2015,"5,580     ","5,247     ",333     ,6.0     
"Iron County, UT",2015,"20,224     ","19,343     ",881     ,4.4     
"Juab County, UT",2015,"4,912     ","4,721     ",191     ,3.9     
"Kane County, UT",2015,"3,606     ","3,450     ",156     ,4.3     
"Millard County, UT",2015,"6,094     ","5,884     ",210     ,3.4     
"Morgan County, UT",2015,"4,904     ","4,754     ",150     ,3.1     
"Piute County, UT",2015,462     ,433     ,29     ,6.3     
"Rich County, UT",2015,"1,040     ","1,003     ",37     ,3.6     
"Salt Lake County, UT",2015,"582,490     ","563,174     ","19,316     ",3.3     
"San Juan County, UT",2015,"5,683     ","5,243     ",440     ,7.7     
"Sanpete County, UT",2015,"11,358     ","10,898     ",460     ,4.1     
"Sevier County, UT",2015,"9,460     ","9,047     ",413     ,4.4     
"Summit County, UT",2015,"22,953     ","22,208     ",745     ,3.2     
"Tooele County, UT",2015,"29,380     ","28,188     ","1,192     ",4.1     
"Uintah County, UT",2015,"15,217     ","14,201     ","1,016     ",6.7     
"Utah County, UT",2015,"264,713     ","256,260     ","8,453     ",3.2     
"Wasatch County, UT",2015,"13,190     ","12,736     ",454     ,3.4     
"Washington County, UT",2015,"63,328     ","60,796     ","2,532     ",4.0     
"Wayne County, UT",2015,"1,405     ","1,280     ",125     ,8.9     
"Weber County, UT",2015,"116,610     ","111,928     ","4,682     ",4.0     
"Addison County, VT",2015,"20,801     ","20,088     ",713     ,3.4     
"Bennington County, VT",2015,"18,671     ","17,891     ",780     ,4.2     
"Caledonia County, VT",2015,"15,158     ","14,460     ",698     ,4.6     
"Chittenden County, VT",2015,"95,366     ","92,799     ","2,567     ",2.7     
"Essex County, VT",2015,"2,770     ","2,612     ",158     ,5.7     
"Franklin County, VT",2015,"27,438     ","26,471     ",967     ,3.5     
"Grand Isle County, VT",2015,"3,955     ","3,799     ",156     ,3.9     
"Lamoille County, VT",2015,"13,848     ","13,212     ",636     ,4.6     
"Orange County, VT",2015,"15,978     ","15,435     ",543     ,3.4     
"Orleans County, VT",2015,"13,661     ","12,908     ",753     ,5.5     
"Rutland County, VT",2015,"31,435     ","30,111     ","1,324     ",4.2     
"Washington County, VT",2015,"34,236     ","33,055     ","1,181     ",3.4     
"Windham County, VT",2015,"23,577     ","22,745     ",832     ,3.5     
"Windsor County, VT",2015,"29,621     ","28,678     ",943     ,3.2     
"Accomack County, VA",2015,"15,938     ","15,082     ",856     ,5.4     
"Albemarle County, VA",2015,"54,136     ","52,053     ","2,083     ",3.8     
"Alleghany County, VA",2015,"7,075     ","6,722     ",353     ,5.0     
"Amelia County, VA",2015,"6,215     ","5,941     ",274     ,4.4     
"Amherst County, VA",2015,"15,340     ","14,618     ",722     ,4.7     
"Appomattox County, VA",2015,"7,066     ","6,725     ",341     ,4.8     
"Arlington County, VA",2015,"144,902     ","140,880     ","4,022     ",2.8     
"Augusta County, VA",2015,"36,791     ","35,304     ","1,487     ",4.0     
"Bath County, VA",2015,"2,546     ","2,444     ",102     ,4.0     
"Bedford County, VA",2015,"38,381     ","36,703     ","1,678     ",4.4     
"Bland County, VA",2015,"2,792     ","2,635     ",157     ,5.6     
"Botetourt County, VA",2015,"17,459     ","16,738     ",721     ,4.1     
"Brunswick County, VA",2015,"6,355     ","5,928     ",427     ,6.7     
"Buchanan County, VA",2015,"7,298     ","6,517     ",781     ,10.7     
"Buckingham County, VA",2015,"6,317     ","5,948     ",369     ,5.8     
"Campbell County, VA",2015,"26,328     ","25,100     ","1,228     ",4.7     
"Caroline County, VA",2015,"14,790     ","14,047     ",743     ,5.0     
"Carroll County, VA",2015,"13,100     ","12,409     ",691     ,5.3     
"Charles City County, VA",2015,"3,731     ","3,535     ",196     ,5.3     
"Charlotte County, VA",2015,"5,271     ","4,975     ",296     ,5.6     
"Chesterfield County, VA",2015,"178,675     ","171,090     ","7,585     ",4.2     
"Clarke County, VA",2015,"7,461     ","7,168     ",293     ,3.9     
"Craig County, VA",2015,"2,389     ","2,259     ",130     ,5.4     
"Culpeper County, VA",2015,"23,196     ","22,202     ",994     ,4.3     
"Cumberland County, VA",2015,"4,573     ","4,341     ",232     ,5.1     
"Dickenson County, VA",2015,"4,927     ","4,436     ",491     ,10.0     
"Dinwiddie County, VA",2015,"13,362     ","12,648     ",714     ,5.3     
"Essex County, VA",2015,"5,531     ","5,238     ",293     ,5.3     
"Fairfax County, VA",2015,"616,185     ","594,499     ","21,686     ",3.5     
"Fauquier County, VA",2015,"35,873     ","34,477     ","1,396     ",3.9     
"Floyd County, VA",2015,"8,326     ","7,999     ",327     ,3.9     
"Fluvanna County, VA",2015,"13,214     ","12,724     ",490     ,3.7     
"Franklin County, VA",2015,"26,550     ","25,328     ","1,222     ",4.6     
"Frederick County, VA",2015,"44,796     ","43,043     ","1,753     ",3.9     
"Giles County, VA",2015,"7,974     ","7,567     ",407     ,5.1     
"Gloucester County, VA",2015,"19,169     ","18,399     ",770     ,4.0     
"Goochland County, VA",2015,"10,659     ","10,220     ",439     ,4.1     
"Grayson County, VA",2015,"7,071     ","6,659     ",412     ,5.8     
"Greene County, VA",2015,"9,888     ","9,525     ",363     ,3.7     
"Greensville County, VA",2015,"4,188     ","3,966     ",222     ,5.3     
"Halifax County, VA",2015,"15,255     ","14,299     ",956     ,6.3     
"Hanover County, VA",2015,"56,465     ","54,307     ","2,158     ",3.8     
"Henrico County, VA",2015,"177,634     ","170,112     ","7,522     ",4.2     
"Henry County, VA",2015,"22,437     ","21,019     ","1,418     ",6.3     
"Highland County, VA",2015,"1,345     ","1,298     ",47     ,3.5     
"Isle of Wight County, VA",2015,"18,876     ","18,026     ",850     ,4.5     
"James City County, VA",2015,"34,430     ","32,960     ","1,470     ",4.3     
"King and Queen County, VA",2015,"3,645     ","3,472     ",173     ,4.7     
"King George County, VA",2015,"12,101     ","11,533     ",568     ,4.7     
"King William County, VA",2015,"8,739     ","8,375     ",364     ,4.2     
"Lancaster County, VA",2015,"5,147     ","4,813     ",334     ,6.5     
"Lee County, VA",2015,"8,601     ","7,989     ",612     ,7.1     
"Loudoun County, VA",2015,"200,891     ","193,830     ","7,061     ",3.5     
"Louisa County, VA",2015,"18,866     ","18,078     ",788     ,4.2     
"Lunenburg County, VA",2015,"5,305     ","5,038     ",267     ,5.0     
