County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Breathitt County, KY",2016,"3,745     ","3,381     ",364     ,9.7     
"Breckinridge County, KY",2016,"7,736     ","7,256     ",480     ,6.2     
"Bullitt County, KY",2016,"40,534     ","38,873     ","1,661     ",4.1     
"Butler County, KY",2016,"5,161     ","4,884     ",277     ,5.4     
"Caldwell County, KY",2016,"5,356     ","5,067     ",289     ,5.4     
"Calloway County, KY",2016,"18,694     ","17,860     ",834     ,4.5     
"Campbell County, KY",2016,"48,731     ","46,893     ","1,838     ",3.8     
"Carlisle County, KY",2016,"2,565     ","2,401     ",164     ,6.4     
"Carroll County, KY",2016,"5,183     ","4,930     ",253     ,4.9     
"Carter County, KY",2016,"9,934     ","8,899     ","1,035     ",10.4     
"Casey County, KY",2016,"6,689     ","6,371     ",318     ,4.8     
"Christian County, KY",2016,"24,889     ","23,381     ","1,508     ",6.1     
"Clark County, KY",2016,"17,023     ","16,215     ",808     ,4.7     
"Clay County, KY",2016,"5,449     ","4,904     ",545     ,10.0     
"Clinton County, KY",2016,"3,749     ","3,470     ",279     ,7.4     
"Crittenden County, KY",2016,"4,022     ","3,814     ",208     ,5.2     
"Cumberland County, KY",2016,"2,890     ","2,728     ",162     ,5.6     
"Daviess County, KY",2016,"46,692     ","44,636     ","2,056     ",4.4     
"Edmonson County, KY",2016,"4,804     ","4,511     ",293     ,6.1     
"Elliott County, KY",2016,"2,096     ","1,858     ",238     ,11.4     
"Estill County, KY",2016,"5,241     ","4,936     ",305     ,5.8     
"Fayette County, KY",2016,"171,498     ","165,460     ","6,038     ",3.5     
"Fleming County, KY",2016,"5,945     ","5,579     ",366     ,6.2     
"Floyd County, KY",2016,"11,447     ","10,169     ","1,278     ",11.2     
"Franklin County, KY",2016,"24,448     ","23,466     ",982     ,4.0     
"Fulton County, KY",2016,"2,066     ","1,925     ",141     ,6.8     
"Gallatin County, KY",2016,"3,904     ","3,717     ",187     ,4.8     
"Garrard County, KY",2016,"7,527     ","7,165     ",362     ,4.8     
"Grant County, KY",2016,"11,350     ","10,806     ",544     ,4.8     
"Graves County, KY",2016,"15,305     ","14,366     ",939     ,6.1     
"Grayson County, KY",2016,"10,726     ","10,015     ",711     ,6.6     
"Green County, KY",2016,"5,002     ","4,780     ",222     ,4.4     
"Greenup County, KY",2016,"13,884     ","12,698     ","1,186     ",8.5     
"Hancock County, KY",2016,"4,040     ","3,826     ",214     ,5.3     
"Hardin County, KY",2016,"47,800     ","45,688     ","2,112     ",4.4     
"Harlan County, KY",2016,"6,738     ","5,862     ",876     ,13.0     
"Harrison County, KY",2016,"8,494     ","8,099     ",395     ,4.7     
"Hart County, KY",2016,"7,903     ","7,534     ",369     ,4.7     
"Henderson County, KY",2016,"21,607     ","20,594     ","1,013     ",4.7     
"Henry County, KY",2016,"7,927     ","7,606     ",321     ,4.0     
"Hickman County, KY",2016,"1,920     ","1,807     ",113     ,5.9     
"Hopkins County, KY",2016,"19,637     ","18,530     ","1,107     ",5.6     
"Jackson County, KY",2016,"4,166     ","3,841     ",325     ,7.8     
"Jefferson County, KY",2016,"386,769     ","369,938     ","16,831     ",4.4     
"Jessamine County, KY",2016,"25,667     ","24,677     ",990     ,3.9     
"Johnson County, KY",2016,"7,010     ","6,297     ",713     ,10.2     
"Kenton County, KY",2016,"84,740     ","81,306     ","3,434     ",4.1     
"Knott County, KY",2016,"4,556     ","4,035     ",521     ,11.4     
"Knox County, KY",2016,"9,896     ","9,115     ",781     ,7.9     
"Larue County, KY",2016,"5,900     ","5,632     ",268     ,4.5     
"Laurel County, KY",2016,"23,913     ","22,450     ","1,463     ",6.1     
"Lawrence County, KY",2016,"5,039     ","4,496     ",543     ,10.8     
"Lee County, KY",2016,"1,897     ","1,714     ",183     ,9.6     
"Leslie County, KY",2016,"2,789     ","2,417     ",372     ,13.3     
"Letcher County, KY",2016,"6,421     ","5,634     ",787     ,12.3     
"Lewis County, KY",2016,"4,742     ","4,281     ",461     ,9.7     
"Lincoln County, KY",2016,"9,148     ","8,599     ",549     ,6.0     
"Livingston County, KY",2016,"3,687     ","3,425     ",262     ,7.1     
"Logan County, KY",2016,"11,735     ","11,225     ",510     ,4.3     
"Lyon County, KY",2016,"2,961     ","2,789     ",172     ,5.8     
"McCracken County, KY",2016,"29,006     ","27,354     ","1,652     ",5.7     
"McCreary County, KY",2016,"4,600     ","4,234     ",366     ,8.0     
"McLean County, KY",2016,"4,333     ","4,127     ",206     ,4.8     
"Madison County, KY",2016,"45,115     ","43,253     ","1,862     ",4.1     
"Magoffin County, KY",2016,"3,139     ","2,525     ",614     ,19.6     
"Marion County, KY",2016,"9,402     ","9,010     ",392     ,4.2     
"Marshall County, KY",2016,"14,912     ","14,058     ",854     ,5.7     
"Martin County, KY",2016,"3,083     ","2,769     ",314     ,10.2     
"Mason County, KY",2016,"7,137     ","6,687     ",450     ,6.3     
"Meade County, KY",2016,"12,092     ","11,477     ",615     ,5.1     
"Menifee County, KY",2016,"2,393     ","2,188     ",205     ,8.6     
"Mercer County, KY",2016,"9,891     ","9,418     ",473     ,4.8     
"Metcalfe County, KY",2016,"4,120     ","3,934     ",186     ,4.5     
"Monroe County, KY",2016,"4,603     ","4,411     ",192     ,4.2     
"Montgomery County, KY",2016,"11,854     ","11,101     ",753     ,6.4     
"Morgan County, KY",2016,"4,485     ","4,130     ",355     ,7.9     
"Muhlenberg County, KY",2016,"11,361     ","10,540     ",821     ,7.2     
"Nelson County, KY",2016,"21,706     ","20,731     ",975     ,4.5     
"Nicholas County, KY",2016,"3,219     ","3,036     ",183     ,5.7     
"Ohio County, KY",2016,"9,524     ","8,894     ",630     ,6.6     
"Oldham County, KY",2016,"31,932     ","30,862     ","1,070     ",3.4     
"Owen County, KY",2016,"5,490     ","5,257     ",233     ,4.2     
"Owsley County, KY",2016,"1,120     ","1,012     ",108     ,9.6     
"Pendleton County, KY",2016,"6,851     ","6,526     ",325     ,4.7     
"Perry County, KY",2016,"8,549     ","7,634     ",915     ,10.7     
"Pike County, KY",2016,"20,225     ","18,052     ","2,173     ",10.7     
"Powell County, KY",2016,"4,958     ","4,607     ",351     ,7.1     
"Pulaski County, KY",2016,"25,388     ","24,021     ","1,367     ",5.4     
"Robertson County, KY",2016,805     ,756     ,49     ,6.1     
"Rockcastle County, KY",2016,"6,683     ","6,280     ",403     ,6.0     
"Rowan County, KY",2016,"10,574     ","9,955     ",619     ,5.9     
"Russell County, KY",2016,"6,135     ","5,626     ",509     ,8.3     
"Scott County, KY",2016,"27,992     ","26,943     ","1,049     ",3.7     
"Shelby County, KY",2016,"23,811     ","22,972     ",839     ,3.5     
"Simpson County, KY",2016,"8,391     ","8,021     ",370     ,4.4     
"Spencer County, KY",2016,"9,656     ","9,294     ",362     ,3.7     
"Taylor County, KY",2016,"12,218     ","11,622     ",596     ,4.9     
"Todd County, KY",2016,"5,303     ","5,070     ",233     ,4.4     
"Trigg County, KY",2016,"5,819     ","5,497     ",322     ,5.5     
"Trimble County, KY",2016,"3,869     ","3,663     ",206     ,5.3     
"Union County, KY",2016,"6,163     ","5,749     ",414     ,6.7     
"Warren County, KY",2016,"61,992     ","59,600     ","2,392     ",3.9     
"Washington County, KY",2016,"6,083     ","5,825     ",258     ,4.2     
"Wayne County, KY",2016,"7,259     ","6,708     ",551     ,7.6     
"Webster County, KY",2016,"5,834     ","5,487     ",347     ,5.9     
"Whitley County, KY",2016,"13,349     ","12,480     ",869     ,6.5     
"Wolfe County, KY",2016,"1,917     ","1,725     ",192     ,10.0     
"Woodford County, KY",2016,"14,762     ","14,294     ",468     ,3.2     
"Acadia Parish, LA",2016,"24,540     ","22,724     ","1,816     ",7.4     
"Allen Parish, LA",2016,"8,910     ","8,337     ",573     ,6.4     
"Ascension Parish, LA",2016,"62,060     ","59,019     ","3,041     ",4.9     
"Assumption Parish, LA",2016,"9,218     ","8,443     ",775     ,8.4     
"Avoyelles Parish, LA",2016,"15,702     ","14,591     ","1,111     ",7.1     
"Beauregard Parish, LA",2016,"15,083     ","14,169     ",914     ,6.1     
"Bienville Parish, LA",2016,"5,671     ","5,239     ",432     ,7.6     
"Bossier Parish, LA",2016,"57,649     ","54,581     ","3,068     ",5.3     
"Caddo Parish, LA",2016,"107,169     ","100,070     ","7,099     ",6.6     
"Calcasieu Parish, LA",2016,"103,001     ","98,072     ","4,929     ",4.8     
"Caldwell Parish, LA",2016,"3,987     ","3,682     ",305     ,7.6     
"Cameron Parish, LA",2016,"3,822     ","3,654     ",168     ,4.4     
"Catahoula Parish, LA",2016,"3,428     ","3,109     ",319     ,9.3     
"Claiborne Parish, LA",2016,"5,958     ","5,560     ",398     ,6.7     
"Concordia Parish, LA",2016,"7,260     ","6,659     ",601     ,8.3     
"De Soto Parish, LA",2016,"10,902     ","10,100     ",802     ,7.4     
"East Baton Rouge Parish, LA",2016,"232,408     ","220,408     ","12,000     ",5.2     
"East Carroll Parish, LA",2016,"2,141     ","1,893     ",248     ,11.6     
"East Feliciana Parish, LA",2016,"8,114     ","7,645     ",469     ,5.8     
"Evangeline Parish, LA",2016,"12,686     ","11,745     ",941     ,7.4     
"Franklin Parish, LA",2016,"7,288     ","6,627     ",661     ,9.1     
"Grant Parish, LA",2016,"8,334     ","7,752     ",582     ,7.0     
"Iberia Parish, LA",2016,"30,150     ","27,315     ","2,835     ",9.4     
"Iberville Parish, LA",2016,"14,126     ","13,157     ",969     ,6.9     
"Jackson Parish, LA",2016,"7,092     ","6,696     ",396     ,5.6     
"Jefferson Parish, LA",2016,"216,748     ","205,292     ","11,456     ",5.3     
"Jefferson Davis Parish, LA",2016,"13,592     ","12,773     ",819     ,6.0     
"Lafayette Parish, LA",2016,"114,488     ","107,456     ","7,032     ",6.1     
"Lafourche Parish, LA",2016,"43,345     ","40,617     ","2,728     ",6.3     
"LaSalle Parish, LA",2016,"6,278     ","5,862     ",416     ,6.6     
"Lincoln Parish, LA",2016,"21,490     ","20,153     ","1,337     ",6.2     
"Livingston Parish, LA",2016,"68,759     ","65,272     ","3,487     ",5.1     
"Madison Parish, LA",2016,"3,840     ","3,495     ",345     ,9.0     
"Morehouse Parish, LA",2016,"10,635     ","9,603     ","1,032     ",9.7     
"Natchitoches Parish, LA",2016,"16,733     ","15,606     ","1,127     ",6.7     
"Orleans Parish, LA",2016,"180,187     ","169,604     ","10,583     ",5.9     
"Ouachita Parish, LA",2016,"71,640     ","67,279     ","4,361     ",6.1     
"Plaquemines Parish, LA",2016,"10,197     ","9,651     ",546     ,5.4     
"Pointe Coupee Parish, LA",2016,"9,972     ","9,325     ",647     ,6.5     
"Rapides Parish, LA",2016,"57,346     ","53,805     ","3,541     ",6.2     
"Red River Parish, LA",2016,"3,813     ","3,583     ",230     ,6.0     
"Richland Parish, LA",2016,"8,455     ","7,827     ",628     ,7.4     
"Sabine Parish, LA",2016,"9,150     ","8,516     ",634     ,6.9     
"St. Bernard Parish, LA",2016,"19,571     ","18,379     ","1,192     ",6.1     
"St. Charles Parish, LA",2016,"25,351     ","24,004     ","1,347     ",5.3     
"St. Helena Parish, LA",2016,"4,395     ","4,058     ",337     ,7.7     
"St. James Parish, LA",2016,"9,618     ","8,898     ",720     ,7.5     
"St. John the Baptist Parish, LA",2016,"20,080     ","18,706     ","1,374     ",6.8     
"St. Landry Parish, LA",2016,"32,850     ","30,194     ","2,656     ",8.1     
"St. Martin Parish, LA",2016,"22,992     ","21,208     ","1,784     ",7.8     
"St. Mary Parish, LA",2016,"21,967     ","19,903     ","2,064     ",9.4     
"St. Tammany Parish, LA",2016,"117,626     ","111,775     ","5,851     ",5.0     
"Tangipahoa Parish, LA",2016,"54,229     ","50,567     ","3,662     ",6.8     
"Tensas Parish, LA",2016,"1,628     ","1,468     ",160     ,9.8     
"Terrebonne Parish, LA",2016,"49,011     ","45,592     ","3,419     ",7.0     
"Union Parish, LA",2016,"9,254     ","8,647     ",607     ,6.6     
"Vermilion Parish, LA",2016,"24,732     ","22,848     ","1,884     ",7.6     
"Vernon Parish, LA",2016,"16,949     ","15,720     ","1,229     ",7.3     
"Washington Parish, LA",2016,"16,966     ","15,773     ","1,193     ",7.0     
"Webster Parish, LA",2016,"15,218     ","13,919     ","1,299     ",8.5     
"West Baton Rouge Parish, LA",2016,"13,256     ","12,549     ",707     ,5.3     
"West Carroll Parish, LA",2016,"4,108     ","3,617     ",491     ,12.0     
"West Feliciana Parish, LA",2016,"5,334     ","5,058     ",276     ,5.2     
"Winn Parish, LA",2016,"5,191     ","4,788     ",403     ,7.8     
"Androscoggin County, ME",2016,"55,482     ","53,500     ","1,982     ",3.6     
"Aroostook County, ME",2016,"31,548     ","29,842     ","1,706     ",5.4     
"Cumberland County, ME",2016,"162,396     ","157,678     ","4,718     ",2.9     
"Franklin County, ME",2016,"14,483     ","13,838     ",645     ,4.5     
"Hancock County, ME",2016,"29,245     ","27,934     ","1,311     ",4.5     
"Kennebec County, ME",2016,"62,459     ","60,193     ","2,266     ",3.6     
"Knox County, ME",2016,"20,762     ","20,034     ",728     ,3.5     
"Lincoln County, ME",2016,"17,057     ","16,429     ",628     ,3.7     
"Oxford County, ME",2016,"26,635     ","25,409     ","1,226     ",4.6     
"Penobscot County, ME",2016,"77,183     ","73,852     ","3,331     ",4.3     
"Piscataquis County, ME",2016,"7,494     ","7,123     ",371     ,5.0     
"Sagadahoc County, ME",2016,"19,241     ","18,673     ",568     ,3.0     
"Somerset County, ME",2016,"23,544     ","22,225     ","1,319     ",5.6     
"Waldo County, ME",2016,"20,914     ","20,041     ",873     ,4.2     
"Washington County, ME",2016,"14,042     ","13,268     ",774     ,5.5     
"York County, ME",2016,"111,436     ","107,686     ","3,750     ",3.4     
"Allegany County, MD",2016,"32,365     ","30,416     ","1,949     ",6.0     
"Anne Arundel County, MD",2016,"303,234     ","292,085     ","11,149     ",3.7     
"Baltimore County, MD",2016,"444,683     ","424,736     ","19,947     ",4.5     
"Calvert County, MD",2016,"48,750     ","46,930     ","1,820     ",3.7     
"Caroline County, MD",2016,"17,643     ","16,830     ",813     ,4.6     
"Carroll County, MD",2016,"93,015     ","89,753     ","3,262     ",3.5     
"Cecil County, MD",2016,"52,564     ","49,912     ","2,652     ",5.0     
"Charles County, MD",2016,"83,812     ","80,379     ","3,433     ",4.1     
"Dorchester County, MD",2016,"15,863     ","14,911     ",952     ,6.0     
"Frederick County, MD",2016,"128,533     ","123,692     ","4,841     ",3.8     
"Garrett County, MD",2016,"15,483     ","14,635     ",848     ,5.5     
"Harford County, MD",2016,"136,199     ","130,653     ","5,546     ",4.1     
"Howard County, MD",2016,"179,120     ","173,421     ","5,699     ",3.2     
"Kent County, MD",2016,"10,230     ","9,750     ",480     ,4.7     
"Montgomery County, MD",2016,"544,649     ","526,510     ","18,139     ",3.3     
"Prince George's County, MD",2016,"499,860     ","478,398     ","21,462     ",4.3     
"Queen Anne's County, MD",2016,"26,567     ","25,564     ","1,003     ",3.8     
"St. Mary's County, MD",2016,"54,730     ","52,486     ","2,244     ",4.1     
"Somerset County, MD",2016,"9,219     ","8,573     ",646     ,7.0     
"Talbot County, MD",2016,"19,517     ","18,727     ",790     ,4.0     
"Washington County, MD",2016,"75,300     ","71,575     ","3,725     ",4.9     
"Wicomico County, MD",2016,"50,359     ","47,331     ","3,028     ",6.0     
"Worcester County, MD",2016,"25,158     ","22,900     ","2,258     ",9.0     
"Baltimore city, MD",2016,"289,071     ","270,665     ","18,406     ",6.4     
"Barnstable County, MA",2016,"111,677     ","106,010     ","5,667     ",5.1     
"Berkshire County, MA",2016,"64,396     ","61,392     ","3,004     ",4.7     
"Bristol County, MA",2016,"290,690     ","275,900     ","14,790     ",5.1     
"Dukes County, MA",2016,"9,357     ","8,857     ",500     ,5.3     
"Essex County, MA",2016,"410,554     ","393,617     ","16,937     ",4.1     
"Franklin County, MA",2016,"39,542     ","38,108     ","1,434     ",3.6     
"Hampden County, MA",2016,"222,228     ","210,141     ","12,087     ",5.4     
"Hampshire County, MA",2016,"88,079     ","84,767     ","3,312     ",3.8     
"Middlesex County, MA",2016,"873,570     ","844,884     ","28,686     ",3.3     
