County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Hutchinson County, SD",2013,"3,690     ","3,573     ",117     ,3.2     
"Hyde County, SD",2013,723     ,699     ,24     ,3.3     
"Jackson County, SD",2013,"1,318     ","1,238     ",80     ,6.1     
"Jerauld County, SD",2013,"1,203     ","1,167     ",36     ,3.0     
"Jones County, SD",2013,624     ,602     ,22     ,3.5     
"Kingsbury County, SD",2013,"2,902     ","2,810     ",92     ,3.2     
"Lake County, SD",2013,"6,355     ","6,114     ",241     ,3.8     
"Lawrence County, SD",2013,"12,768     ","12,274     ",494     ,3.9     
"Lincoln County, SD",2013,"28,795     ","28,029     ",766     ,2.7     
"Lyman County, SD",2013,"1,872     ","1,784     ",88     ,4.7     
"McCook County, SD",2013,"3,193     ","3,092     ",101     ,3.2     
"McPherson County, SD",2013,"1,142     ","1,100     ",42     ,3.7     
"Marshall County, SD",2013,"2,559     ","2,449     ",110     ,4.3     
"Meade County, SD",2013,"13,653     ","13,143     ",510     ,3.7     
"Mellette County, SD",2013,839     ,777     ,62     ,7.4     
"Miner County, SD",2013,"1,243     ","1,199     ",44     ,3.5     
"Minnehaha County, SD",2013,"103,466     ","100,107     ","3,359     ",3.2     
"Moody County, SD",2013,"4,025     ","3,843     ",182     ,4.5     
"Oglala Lakota County, SD",2013,"3,694     ","3,202     ",492     ,13.3     
"Pennington County, SD",2013,"53,706     ","51,654     ","2,052     ",3.8     
"Perkins County, SD",2013,"1,546     ","1,490     ",56     ,3.6     
"Potter County, SD",2013,"1,211     ","1,165     ",46     ,3.8     
"Roberts County, SD",2013,"4,869     ","4,621     ",248     ,5.1     
"Sanborn County, SD",2013,"1,301     ","1,262     ",39     ,3.0     
"Spink County, SD",2013,"3,361     ","3,243     ",118     ,3.5     
"Stanley County, SD",2013,"1,870     ","1,819     ",51     ,2.7     
"Sully County, SD",2013,888     ,863     ,25     ,2.8     
"Todd County, SD",2013,"3,203     ","2,894     ",309     ,9.6     
"Tripp County, SD",2013,"3,118     ","3,012     ",106     ,3.4     
"Turner County, SD",2013,"4,754     ","4,612     ",142     ,3.0     
"Union County, SD",2013,"7,938     ","7,614     ",324     ,4.1     
"Walworth County, SD",2013,"2,373     ","2,246     ",127     ,5.4     
"Yankton County, SD",2013,"11,594     ","11,214     ",380     ,3.3     
"Ziebach County, SD",2013,"1,037     ",974     ,63     ,6.1     
"Anderson County, TN",2013,"33,798     ","31,128     ","2,670     ",7.9     
"Bedford County, TN",2013,"20,080     ","18,241     ","1,839     ",9.2     
"Benton County, TN",2013,"6,905     ","6,232     ",673     ,9.7     
"Bledsoe County, TN",2013,"4,356     ","3,899     ",457     ,10.5     
"Blount County, TN",2013,"59,469     ","55,351     ","4,118     ",6.9     
"Bradley County, TN",2013,"49,653     ","46,138     ","3,515     ",7.1     
"Campbell County, TN",2013,"15,295     ","13,607     ","1,688     ",11.0     
"Cannon County, TN",2013,"5,923     ","5,457     ",466     ,7.9     
"Carroll County, TN",2013,"13,149     ","11,593     ","1,556     ",11.8     
"Carter County, TN",2013,"24,864     ","22,580     ","2,284     ",9.2     
"Cheatham County, TN",2013,"20,007     ","18,692     ","1,315     ",6.6     
"Chester County, TN",2013,"8,293     ","7,623     ",670     ,8.1     
"Claiborne County, TN",2013,"13,052     ","11,656     ","1,396     ",10.7     
"Clay County, TN",2013,"3,106     ","2,773     ",333     ,10.7     
"Cocke County, TN",2013,"15,029     ","13,397     ","1,632     ",10.9     
"Coffee County, TN",2013,"24,530     ","22,618     ","1,912     ",7.8     
"Crockett County, TN",2013,"7,035     ","6,395     ",640     ,9.1     
"Cumberland County, TN",2013,"23,517     ","21,340     ","2,177     ",9.3     
"Davidson County, TN",2013,"355,490     ","334,535     ","20,955     ",5.9     
"Decatur County, TN",2013,"5,101     ","4,561     ",540     ,10.6     
"DeKalb County, TN",2013,"7,731     ","6,951     ",780     ,10.1     
"Dickson County, TN",2013,"23,876     ","22,048     ","1,828     ",7.7     
"Dyer County, TN",2013,"17,119     ","15,339     ","1,780     ",10.4     
"Fayette County, TN",2013,"18,196     ","16,630     ","1,566     ",8.6     
"Fentress County, TN",2013,"7,438     ","6,714     ",724     ,9.7     
"Franklin County, TN",2013,"19,672     ","18,252     ","1,420     ",7.2     
"Gibson County, TN",2013,"22,141     ","19,710     ","2,431     ",11.0     
"Giles County, TN",2013,"14,107     ","12,960     ","1,147     ",8.1     
"Grainger County, TN",2013,"9,445     ","8,503     ",942     ,10.0     
"Greene County, TN",2013,"30,465     ","27,536     ","2,929     ",9.6     
"Grundy County, TN",2013,"5,337     ","4,802     ",535     ,10.0     
"Hamblen County, TN",2013,"27,056     ","24,599     ","2,457     ",9.1     
"Hamilton County, TN",2013,"168,976     ","156,817     ","12,159     ",7.2     
"Hancock County, TN",2013,"2,153     ","1,899     ",254     ,11.8     
"Hardeman County, TN",2013,"9,814     ","8,728     ","1,086     ",11.1     
"Hardin County, TN",2013,"11,015     ","9,879     ","1,136     ",10.3     
"Hawkins County, TN",2013,"24,758     ","22,593     ","2,165     ",8.7     
"Haywood County, TN",2013,"8,127     ","7,172     ",955     ,11.8     
"Henderson County, TN",2013,"12,710     ","11,381     ","1,329     ",10.5     
"Henry County, TN",2013,"14,349     ","12,995     ","1,354     ",9.4     
"Hickman County, TN",2013,"10,523     ","9,653     ",870     ,8.3     
"Houston County, TN",2013,"3,377     ","3,008     ",369     ,10.9     
"Humphreys County, TN",2013,"8,676     ","7,915     ",761     ,8.8     
"Jackson County, TN",2013,"4,586     ","4,115     ",471     ,10.3     
"Jefferson County, TN",2013,"23,382     ","21,271     ","2,111     ",9.0     
"Johnson County, TN",2013,"7,357     ","6,696     ",661     ,9.0     
"Knox County, TN",2013,"227,983     ","213,611     ","14,372     ",6.3     
"Lake County, TN",2013,"2,188     ","1,968     ",220     ,10.1     
"Lauderdale County, TN",2013,"10,260     ","9,065     ","1,195     ",11.6     
"Lawrence County, TN",2013,"18,166     ","16,381     ","1,785     ",9.8     
"Lewis County, TN",2013,"5,007     ","4,478     ",529     ,10.6     
"Lincoln County, TN",2013,"15,609     ","14,637     ",972     ,6.2     
"Loudon County, TN",2013,"22,159     ","20,442     ","1,717     ",7.7     
"McMinn County, TN",2013,"22,928     ","20,860     ","2,068     ",9.0     
"McNairy County, TN",2013,"9,360     ","8,267     ","1,093     ",11.7     
"Macon County, TN",2013,"10,094     ","9,271     ",823     ,8.2     
"Madison County, TN",2013,"47,671     ","43,839     ","3,832     ",8.0     
"Marion County, TN",2013,"12,039     ","10,945     ","1,094     ",9.1     
"Marshall County, TN",2013,"14,371     ","13,202     ","1,169     ",8.1     
"Maury County, TN",2013,"40,928     ","38,029     ","2,899     ",7.1     
"Meigs County, TN",2013,"5,047     ","4,532     ",515     ,10.2     
"Monroe County, TN",2013,"19,305     ","17,423     ","1,882     ",9.7     
"Montgomery County, TN",2013,"77,615     ","71,766     ","5,849     ",7.5     
"Moore County, TN",2013,"3,336     ","3,136     ",200     ,6.0     
"Morgan County, TN",2013,"8,080     ","7,259     ",821     ,10.2     
"Obion County, TN",2013,"13,706     ","12,121     ","1,585     ",11.6     
"Overton County, TN",2013,"9,526     ","8,671     ",855     ,9.0     
"Perry County, TN",2013,"3,124     ","2,832     ",292     ,9.3     
"Pickett County, TN",2013,"2,327     ","2,106     ",221     ,9.5     
"Polk County, TN",2013,"7,560     ","6,867     ",693     ,9.2     
"Putnam County, TN",2013,"32,583     ","29,982     ","2,601     ",8.0     
"Rhea County, TN",2013,"13,399     ","11,972     ","1,427     ",10.7     
"Roane County, TN",2013,"23,260     ","21,166     ","2,094     ",9.0     
"Robertson County, TN",2013,"33,695     ","31,425     ","2,270     ",6.7     
"Rutherford County, TN",2013,"147,539     ","138,387     ","9,152     ",6.2     
"Scott County, TN",2013,"8,611     ","7,369     ","1,242     ",14.4     
"Sequatchie County, TN",2013,"5,930     ","5,421     ",509     ,8.6     
"Sevier County, TN",2013,"49,151     ","45,012     ","4,139     ",8.4     
"Shelby County, TN",2013,"440,270     ","401,636     ","38,634     ",8.8     
"Smith County, TN",2013,"8,544     ","7,880     ",664     ,7.8     
"Stewart County, TN",2013,"5,357     ","4,773     ",584     ,10.9     
"Sullivan County, TN",2013,"71,779     ","66,347     ","5,432     ",7.6     
"Sumner County, TN",2013,"85,694     ","80,413     ","5,281     ",6.2     
"Tipton County, TN",2013,"28,049     ","25,398     ","2,651     ",9.5     
"Trousdale County, TN",2013,"3,662     ","3,353     ",309     ,8.4     
"Unicoi County, TN",2013,"7,432     ","6,652     ",780     ,10.5     
"Union County, TN",2013,"7,439     ","6,725     ",714     ,9.6     
"Van Buren County, TN",2013,"2,199     ","1,947     ",252     ,11.5     
"Warren County, TN",2013,"17,586     ","16,088     ","1,498     ",8.5     
"Washington County, TN",2013,"58,999     ","54,756     ","4,243     ",7.2     
"Wayne County, TN",2013,"6,555     ","5,924     ",631     ,9.6     
"Weakley County, TN",2013,"16,573     ","14,861     ","1,712     ",10.3     
"White County, TN",2013,"11,908     ","10,784     ","1,124     ",9.4     
"Williamson County, TN",2013,"101,563     ","96,348     ","5,215     ",5.1     
"Wilson County, TN",2013,"61,697     ","57,825     ","3,872     ",6.3     
"Anderson County, TX",2013,"21,997     ","20,711     ","1,286     ",5.8     
"Andrews County, TX",2013,"9,152     ","8,800     ",352     ,3.8     
"Angelina County, TX",2013,"37,892     ","35,420     ","2,472     ",6.5     
"Aransas County, TX",2013,"10,049     ","9,384     ",665     ,6.6     
"Archer County, TX",2013,"4,222     ","3,999     ",223     ,5.3     
"Armstrong County, TX",2013,"1,004     ",964     ,40     ,4.0     
"Atascosa County, TX",2013,"20,206     ","18,937     ","1,269     ",6.3     
"Austin County, TX",2013,"14,110     ","13,274     ",836     ,5.9     
"Bailey County, TX",2013,"3,042     ","2,823     ",219     ,7.2     
"Bandera County, TX",2013,"9,054     ","8,504     ",550     ,6.1     
"Bastrop County, TX",2013,"35,837     ","33,615     ","2,222     ",6.2     
"Baylor County, TX",2013,"1,669     ","1,580     ",89     ,5.3     
"Bee County, TX",2013,"11,298     ","10,550     ",748     ,6.6     
"Bell County, TX",2013,"135,078     ","125,664     ","9,414     ",7.0     
"Bexar County, TX",2013,"852,897     ","802,913     ","49,984     ",5.9     
"Blanco County, TX",2013,"5,528     ","5,267     ",261     ,4.7     
"Borden County, TX",2013,416     ,399     ,17     ,4.1     
"Bosque County, TX",2013,"8,065     ","7,539     ",526     ,6.5     
"Bowie County, TX",2013,"40,481     ","37,371     ","3,110     ",7.7     
"Brazoria County, TX",2013,"164,015     ","153,913     ","10,102     ",6.2     
"Brazos County, TX",2013,"102,594     ","97,521     ","5,073     ",4.9     
"Brewster County, TX",2013,"4,146     ","3,914     ",232     ,5.6     
"Briscoe County, TX",2013,628     ,592     ,36     ,5.7     
"Brooks County, TX",2013,"2,761     ","2,510     ",251     ,9.1     
"Brown County, TX",2013,"15,904     ","14,868     ","1,036     ",6.5     
"Burleson County, TX",2013,"7,682     ","7,204     ",478     ,6.2     
"Burnet County, TX",2013,"20,758     ","19,613     ","1,145     ",5.5     
"Caldwell County, TX",2013,"17,092     ","15,961     ","1,131     ",6.6     
"Calhoun County, TX",2013,"10,822     ","10,146     ",676     ,6.2     
"Callahan County, TX",2013,"5,905     ","5,564     ",341     ,5.8     
"Cameron County, TX",2013,"166,810     ","150,060     ","16,750     ",10.0     
"Camp County, TX",2013,"5,506     ","5,098     ",408     ,7.4     
"Carson County, TX",2013,"3,171     ","3,029     ",142     ,4.5     
"Cass County, TX",2013,"12,574     ","11,408     ","1,166     ",9.3     
"Castro County, TX",2013,"3,777     ","3,598     ",179     ,4.7     
"Chambers County, TX",2013,"17,451     ","16,161     ","1,290     ",7.4     
"Cherokee County, TX",2013,"21,493     ","19,991     ","1,502     ",7.0     
"Childress County, TX",2013,"2,930     ","2,804     ",126     ,4.3     
"Clay County, TX",2013,"5,131     ","4,845     ",286     ,5.6     
"Cochran County, TX",2013,"1,400     ","1,306     ",94     ,6.7     
"Coke County, TX",2013,"1,456     ","1,382     ",74     ,5.1     
"Coleman County, TX",2013,"3,150     ","2,912     ",238     ,7.6     
"Collin County, TX",2013,"456,917     ","431,462     ","25,455     ",5.6     
"Collingsworth County, TX",2013,"1,214     ","1,151     ",63     ,5.2     
"Colorado County, TX",2013,"10,082     ","9,496     ",586     ,5.8     
"Comal County, TX",2013,"57,807     ","54,335     ","3,472     ",6.0     
"Comanche County, TX",2013,"5,643     ","5,310     ",333     ,5.9     
"Concho County, TX",2013,"1,452     ","1,394     ",58     ,4.0     
"Cooke County, TX",2013,"20,443     ","19,414     ","1,029     ",5.0     
"Coryell County, TX",2013,"25,173     ","23,352     ","1,821     ",7.2     
"Cottle County, TX",2013,624     ,581     ,43     ,6.9     
"Crane County, TX",2013,"2,083     ","1,989     ",94     ,4.5     
"Crockett County, TX",2013,"1,880     ","1,783     ",97     ,5.2     
"Crosby County, TX",2013,"2,761     ","2,596     ",165     ,6.0     
"Culberson County, TX",2013,"1,017     ",965     ,52     ,5.1     
"Dallam County, TX",2013,"3,890     ","3,753     ",137     ,3.5     
"Dallas County, TX",2013,"1,232,512     ","1,150,663     ","81,849     ",6.6     
"Dawson County, TX",2013,"4,991     ","4,670     ",321     ,6.4     
"Deaf Smith County, TX",2013,"9,136     ","8,726     ",410     ,4.5     
"Delta County, TX",2013,"2,631     ","2,463     ",168     ,6.4     
"Denton County, TX",2013,"399,562     ","378,005     ","21,557     ",5.4     
"DeWitt County, TX",2013,"9,682     ","9,221     ",461     ,4.8     
"Dickens County, TX",2013,770     ,698     ,72     ,9.4     
"Dimmit County, TX",2013,"6,769     ","6,427     ",342     ,5.1     
"Donley County, TX",2013,"1,984     ","1,882     ",102     ,5.1     
"Duval County, TX",2013,"5,531     ","5,175     ",356     ,6.4     
"Eastland County, TX",2013,"8,513     ","7,994     ",519     ,6.1     
"Ector County, TX",2013,"78,582     ","75,148     ","3,434     ",4.4     
"Edwards County, TX",2013,902     ,849     ,53     ,5.9     
"Ellis County, TX",2013,"77,521     ","72,696     ","4,825     ",6.2     
"El Paso County, TX",2013,"346,619     ","318,975     ","27,644     ",8.0     
"Erath County, TX",2013,"19,811     ","18,733     ","1,078     ",5.4     
"Falls County, TX",2013,"6,766     ","6,283     ",483     ,7.1     
"Fannin County, TX",2013,"15,254     ","14,181     ","1,073     ",7.0     
"Fayette County, TX",2013,"12,634     ","12,067     ",567     ,4.5     
"Fisher County, TX",2013,"1,882     ","1,779     ",103     ,5.5     
"Floyd County, TX",2013,"3,117     ","2,840     ",277     ,8.9     
"Foard County, TX",2013,577     ,547     ,30     ,5.2     
"Fort Bend County, TX",2013,"332,589     ","314,182     ","18,407     ",5.5     
"Franklin County, TX",2013,"4,681     ","4,373     ",308     ,6.6     
"Freestone County, TX",2013,"7,845     ","7,299     ",546     ,7.0     
"Frio County, TX",2013,"9,268     ","8,831     ",437     ,4.7     
"Gaines County, TX",2013,"8,896     ","8,522     ",374     ,4.2     
"Galveston County, TX",2013,"155,443     ","144,677     ","10,766     ",6.9     
"Garza County, TX",2013,"2,233     ","2,131     ",102     ,4.6     
"Gillespie County, TX",2013,"12,399     ","11,849     ",550     ,4.4     
"Glasscock County, TX",2013,742     ,715     ,27     ,3.6     
"Goliad County, TX",2013,"3,530     ","3,345     ",185     ,5.2     
"Gonzales County, TX",2013,"9,497     ","9,007     ",490     ,5.2     
"Gray County, TX",2013,"9,766     ","9,259     ",507     ,5.2     
"Grayson County, TX",2013,"60,405     ","56,592     ","3,813     ",6.3     
"Gregg County, TX",2013,"61,434     ","57,749     ","3,685     ",6.0     
"Grimes County, TX",2013,"11,796     ","11,082     ",714     ,6.1     
"Guadalupe County, TX",2013,"69,954     ","66,086     ","3,868     ",5.5     
"Hale County, TX",2013,"14,791     ","12,811     ","1,980     ",13.4     
"Hall County, TX",2013,"1,288     ","1,196     ",92     ,7.1     
"Hamilton County, TX",2013,"3,615     ","3,397     ",218     ,6.0     
"Hansford County, TX",2013,"3,122     ","3,019     ",103     ,3.3     
"Hardeman County, TX",2013,"1,695     ","1,596     ",99     ,5.8     
"Hardin County, TX",2013,"25,255     ","23,208     ","2,047     ",8.1     
"Harris County, TX",2013,"2,194,931     ","2,061,042     ","133,889     ",6.1     
"Harrison County, TX",2013,"32,263     ","30,032     ","2,231     ",6.9     
"Hartley County, TX",2013,"2,926     ","2,833     ",93     ,3.2     
"Haskell County, TX",2013,"2,707     ","2,572     ",135     ,5.0     
"Hays County, TX",2013,"89,718     ","84,890     ","4,828     ",5.4     
"Hemphill County, TX",2013,"2,470     ","2,395     ",75     ,3.0     
"Henderson County, TX",2013,"34,496     ","32,023     ","2,473     ",7.2     
"Hidalgo County, TX",2013,"330,700     ","296,229     ","34,471     ",10.4     
"Hill County, TX",2013,"15,940     ","14,908     ","1,032     ",6.5     
"Hockley County, TX",2013,"11,900     ","11,297     ",603     ,5.1     
"Hood County, TX",2013,"23,967     ","22,504     ","1,463     ",6.1     
"Hopkins County, TX",2013,"17,239     ","16,238     ","1,001     ",5.8     
"Houston County, TX",2013,"9,830     ","9,215     ",615     ,6.3     
"Howard County, TX",2013,"13,543     ","12,807     ",736     ,5.4     
"Hudspeth County, TX",2013,"1,292     ","1,201     ",91     ,7.0     
"Hunt County, TX",2013,"38,109     ","35,251     ","2,858     ",7.5     
"Hutchinson County, TX",2013,"9,757     ","9,149     ",608     ,6.2     
"Irion County, TX",2013,849     ,813     ,36     ,4.2     
"Jack County, TX",2013,"4,000     ","3,786     ",214     ,5.4     
"Jackson County, TX",2013,"7,426     ","7,052     ",374     ,5.0     
"Jasper County, TX",2013,"14,499     ","12,970     ","1,529     ",10.5     
"Jeff Davis County, TX",2013,"1,159     ","1,111     ",48     ,4.1     
"Jefferson County, TX",2013,"111,085     ","98,920     ","12,165     ",11.0     
"Jim Hogg County, TX",2013,"2,321     ","2,155     ",166     ,7.2     
"Jim Wells County, TX",2013,"20,102     ","18,861     ","1,241     ",6.2     
"Johnson County, TX",2013,"73,541     ","69,006     ","4,535     ",6.2     
"Jones County, TX",2013,"5,838     ","5,442     ",396     ,6.8     
"Karnes County, TX",2013,"5,612     ","5,309     ",303     ,5.4     
"Kaufman County, TX",2013,"52,345     ","48,995     ","3,350     ",6.4     
"Kendall County, TX",2013,"18,207     ","17,277     ",930     ,5.1     
"Kenedy County, TX",2013,296     ,284     ,12     ,4.1     
"Kent County, TX",2013,530     ,509     ,21     ,4.0     
"Kerr County, TX",2013,"21,439     ","20,248     ","1,191     ",5.6     
"Kimble County, TX",2013,"2,156     ","2,051     ",105     ,4.9     
"King County, TX",2013,238     ,227     ,11     ,4.6     
"Kinney County, TX",2013,"1,217     ","1,100     ",117     ,9.6     
"Kleberg County, TX",2013,"15,414     ","14,408     ","1,006     ",6.5     
"Knox County, TX",2013,"1,749     ","1,655     ",94     ,5.4     
"Lamar County, TX",2013,"22,264     ","20,445     ","1,819     ",8.2     
"Lamb County, TX",2013,"6,136     ","5,713     ",423     ,6.9     
"Lampasas County, TX",2013,"9,114     ","8,456     ",658     ,7.2     
"La Salle County, TX",2013,"4,168     ","4,010     ",158     ,3.8     
"Lavaca County, TX",2013,"9,210     ","8,775     ",435     ,4.7     
"Lee County, TX",2013,"9,121     ","8,652     ",469     ,5.1     
"Leon County, TX",2013,"6,952     ","6,468     ",484     ,7.0     
"Liberty County, TX",2013,"30,971     ","28,194     ","2,777     ",9.0     
"Limestone County, TX",2013,"9,465     ","8,822     ",643     ,6.8     
"Lipscomb County, TX",2013,"1,717     ","1,649     ",68     ,4.0     
"Live Oak County, TX",2013,"6,020     ","5,755     ",265     ,4.4     
"Llano County, TX",2013,"8,094     ","7,569     ",525     ,6.5     
"Loving County, TX",2013,75     ,71     ,4     ,5.3     
"Lubbock County, TX",2013,"147,137     ","139,809     ","7,328     ",5.0     
"Lynn County, TX",2013,"2,854     ","2,702     ",152     ,5.3     
"McCulloch County, TX",2013,"4,264     ","4,037     ",227     ,5.3     
"McLennan County, TX",2013,"111,970     ","104,994     ","6,976     ",6.2     
"McMullen County, TX",2013,881     ,857     ,24     ,2.7     
"Madison County, TX",2013,"4,811     ","4,497     ",314     ,6.5     
"Marion County, TX",2013,"4,532     ","4,164     ",368     ,8.1     
"Martin County, TX",2013,"2,546     ","2,437     ",109     ,4.3     
"Mason County, TX",2013,"1,956     ","1,848     ",108     ,5.5     
"Matagorda County, TX",2013,"16,822     ","15,177     ","1,645     ",9.8     
"Maverick County, TX",2013,"23,632     ","20,659     ","2,973     ",12.6     
"Medina County, TX",2013,"20,286     ","19,043     ","1,243     ",6.1     
"Menard County, TX",2013,917     ,863     ,54     ,5.9     
"Midland County, TX",2013,"85,874     ","82,706     ","3,168     ",3.7     
"Milam County, TX",2013,"10,109     ","9,311     ",798     ,7.9     
"Mills County, TX",2013,"2,067     ","1,957     ",110     ,5.3     
"Mitchell County, TX",2013,"2,873     ","2,713     ",160     ,5.6     
"Montague County, TX",2013,"10,345     ","9,832     ",513     ,5.0     
"Montgomery County, TX",2013,"245,832     ","232,431     ","13,401     ",5.5     
"Moore County, TX",2013,"11,416     ","10,926     ",490     ,4.3     
"Morris County, TX",2013,"5,831     ","5,268     ",563     ,9.7     
"Motley County, TX",2013,501     ,471     ,30     ,6.0     
"Nacogdoches County, TX",2013,"29,171     ","27,256     ","1,915     ",6.6     
"Navarro County, TX",2013,"23,345     ","21,808     ","1,537     ",6.6     
"Newton County, TX",2013,"5,596     ","4,990     ",606     ,10.8     
"Nolan County, TX",2013,"6,953     ","6,554     ",399     ,5.7     
"Nueces County, TX",2013,"167,975     ","157,617     ","10,358     ",6.2     
"Ochiltree County, TX",2013,"5,418     ","5,212     ",206     ,3.8     
"Oldham County, TX",2013,959     ,916     ,43     ,4.5     
"Orange County, TX",2013,"37,915     ","33,940     ","3,975     ",10.5     
"Palo Pinto County, TX",2013,"13,359     ","12,478     ",881     ,6.6     
"Panola County, TX",2013,"12,723     ","11,930     ",793     ,6.2     
"Parker County, TX",2013,"58,566     ","55,298     ","3,268     ",5.6     
"Parmer County, TX",2013,"5,056     ","4,859     ",197     ,3.9     
"Pecos County, TX",2013,"6,692     ","6,327     ",365     ,5.5     
"Polk County, TX",2013,"17,341     ","15,990     ","1,351     ",7.8     
"Potter County, TX",2013,"57,418     ","54,506     ","2,912     ",5.1     
"Presidio County, TX",2013,"3,751     ","3,265     ",486     ,13.0     
"Rains County, TX",2013,"5,328     ","4,998     ",330     ,6.2     
"Randall County, TX",2013,"68,382     ","65,414     ","2,968     ",4.3     
"Reagan County, TX",2013,"1,954     ","1,876     ",78     ,4.0     
"Real County, TX",2013,"1,061     ",975     ,86     ,8.1     
"Red River County, TX",2013,"5,132     ","4,613     ",519     ,10.1     
"Reeves County, TX",2013,"5,618     ","5,292     ",326     ,5.8     
"Refugio County, TX",2013,"3,555     ","3,362     ",193     ,5.4     
"Roberts County, TX",2013,449     ,429     ,20     ,4.5     
"Robertson County, TX",2013,"7,274     ","6,761     ",513     ,7.1     
"Rockwall County, TX",2013,"42,189     ","39,743     ","2,446     ",5.8     
"Runnels County, TX",2013,"4,969     ","4,705     ",264     ,5.3     
"Rusk County, TX",2013,"24,263     ","22,744     ","1,519     ",6.3     
"Sabine County, TX",2013,"3,556     ","3,093     ",463     ,13.0     
"San Augustine County, TX",2013,"2,931     ","2,588     ",343     ,11.7     
"San Jacinto County, TX",2013,"11,431     ","10,561     ",870     ,7.6     
"San Patricio County, TX",2013,"30,606     ","28,390     ","2,216     ",7.2     
"San Saba County, TX",2013,"2,269     ","2,138     ",131     ,5.8     
"Schleicher County, TX",2013,"1,799     ","1,735     ",64     ,3.6     
"Scurry County, TX",2013,"8,547     ","8,189     ",358     ,4.2     
"Shackelford County, TX",2013,"2,292     ","2,216     ",76     ,3.3     
"Shelby County, TX",2013,"11,610     ","10,741     ",869     ,7.5     
"Sherman County, TX",2013,"1,477     ","1,417     ",60     ,4.1     
"Smith County, TX",2013,"101,447     ","94,758     ","6,689     ",6.6     
"Somervell County, TX",2013,"4,139     ","3,887     ",252     ,6.1     
"Starr County, TX",2013,"26,311     ","22,345     ","3,966     ",15.1     
"Stephens County, TX",2013,"4,199     ","3,980     ",219     ,5.2     
"Sterling County, TX",2013,750     ,721     ,29     ,3.9     
"Stonewall County, TX",2013,707     ,673     ,34     ,4.8     
"Sutton County, TX",2013,"2,061     ","1,966     ",95     ,4.6     
"Swisher County, TX",2013,"2,959     ","2,707     ",252     ,8.5     
"Tarrant County, TX",2013,"979,558     ","919,846     ","59,712     ",6.1     
"Taylor County, TX",2013,"64,530     ","61,099     ","3,431     ",5.3     
"Terrell County, TX",2013,523     ,497     ,26     ,5.0     
"Terry County, TX",2013,"5,522     ","5,192     ",330     ,6.0     
"Throckmorton County, TX",2013,794     ,754     ,40     ,5.0     
"Titus County, TX",2013,"13,055     ","12,077     ",978     ,7.5     
"Tom Green County, TX",2013,"54,129     ","51,314     ","2,815     ",5.2     
"Travis County, TX",2013,"628,618     ","596,682     ","31,936     ",5.1     
"Trinity County, TX",2013,"5,559     ","5,140     ",419     ,7.5     
"Tyler County, TX",2013,"7,589     ","6,804     ",785     ,10.3     
"Upshur County, TX",2013,"18,502     ","17,309     ","1,193     ",6.4     
"Upton County, TX",2013,"1,707     ","1,636     ",71     ,4.2     
"Uvalde County, TX",2013,"11,927     ","11,086     ",841     ,7.1     
"Val Verde County, TX",2013,"19,594     ","18,134     ","1,460     ",7.5     
"Van Zandt County, TX",2013,"23,804     ","22,239     ","1,565     ",6.6     
"Victoria County, TX",2013,"45,743     ","43,283     ","2,460     ",5.4     
"Walker County, TX",2013,"23,077     ","21,539     ","1,538     ",6.7     
"Waller County, TX",2013,"20,798     ","19,443     ","1,355     ",6.5     
"Ward County, TX",2013,"5,508     ","5,247     ",261     ,4.7     
"Washington County, TX",2013,"15,695     ","14,829     ",866     ,5.5     
"Webb County, TX",2013,"110,145     ","103,340     ","6,805     ",6.2     
"Wharton County, TX",2013,"21,465     ","20,175     ","1,290     ",6.0     
"Wheeler County, TX",2013,"3,130     ","2,994     ",136     ,4.3     
"Wichita County, TX",2013,"57,224     ","53,848     ","3,376     ",5.9     
"Wilbarger County, TX",2013,"5,767     ","5,431     ",336     ,5.8     
"Willacy County, TX",2013,"7,427     ","6,247     ","1,180     ",15.9     
"Williamson County, TX",2013,"246,119     ","233,019     ","13,100     ",5.3     
"Wilson County, TX",2013,"22,166     ","20,992     ","1,174     ",5.3     
"Winkler County, TX",2013,"3,316     ","3,140     ",176     ,5.3     
"Wise County, TX",2013,"28,351     ","26,639     ","1,712     ",6.0     
"Wood County, TX",2013,"16,693     ","15,468     ","1,225     ",7.3     
"Yoakum County, TX",2013,"4,204     ","4,041     ",163     ,3.9     
"Young County, TX",2013,"8,556     ","8,111     ",445     ,5.2     
"Zapata County, TX",2013,"7,050     ","6,607     ",443     ,6.3     
"Zavala County, TX",2013,"4,006     ","3,421     ",585     ,14.6     
"Beaver County, UT",2013,"2,979     ","2,851     ",128     ,4.3     
"Box Elder County, UT",2013,"22,833     ","21,840     ",993     ,4.3     
"Cache County, UT",2013,"57,002     ","54,930     ","2,072     ",3.6     
"Carbon County, UT",2013,"8,809     ","8,298     ",511     ,5.8     
"Daggett County, UT",2013,423     ,404     ,19     ,4.5     
"Davis County, UT",2013,"150,480     ","144,606     ","5,874     ",3.9     
"Duchesne County, UT",2013,"9,170     ","8,809     ",361     ,3.9     
"Emery County, UT",2013,"4,639     ","4,381     ",258     ,5.6     
"Garfield County, UT",2013,"2,731     ","2,500     ",231     ,8.5     
"Grand County, UT",2013,"5,365     ","4,983     ",382     ,7.1     
"Iron County, UT",2013,"19,087     ","18,115     ",972     ,5.1     
