County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Lauderdale County, TN",2014,"9,846     ","8,877     ",969     ,9.8     
"Lawrence County, TN",2014,"17,678     ","16,235     ","1,443     ",8.2     
"Lewis County, TN",2014,"4,866     ","4,428     ",438     ,9.0     
"Lincoln County, TN",2014,"15,370     ","14,545     ",825     ,5.4     
"Loudon County, TN",2014,"21,840     ","20,378     ","1,462     ",6.7     
"McMinn County, TN",2014,"22,437     ","20,740     ","1,697     ",7.6     
"McNairy County, TN",2014,"8,968     ","8,013     ",955     ,10.6     
"Macon County, TN",2014,"9,981     ","9,328     ",653     ,6.5     
"Madison County, TN",2014,"46,598     ","43,431     ","3,167     ",6.8     
"Marion County, TN",2014,"11,661     ","10,737     ",924     ,7.9     
"Marshall County, TN",2014,"14,482     ","13,572     ",910     ,6.3     
"Maury County, TN",2014,"41,206     ","38,749     ","2,457     ",6.0     
"Meigs County, TN",2014,"4,883     ","4,457     ",426     ,8.7     
"Monroe County, TN",2014,"19,072     ","17,616     ","1,456     ",7.6     
"Montgomery County, TN",2014,"77,370     ","72,207     ","5,163     ",6.7     
"Moore County, TN",2014,"3,295     ","3,127     ",168     ,5.1     
"Morgan County, TN",2014,"7,803     ","7,113     ",690     ,8.8     
"Obion County, TN",2014,"12,858     ","11,625     ","1,233     ",9.6     
"Overton County, TN",2014,"9,142     ","8,418     ",724     ,7.9     
"Perry County, TN",2014,"3,053     ","2,805     ",248     ,8.1     
"Pickett County, TN",2014,"2,285     ","2,081     ",204     ,8.9     
"Polk County, TN",2014,"7,414     ","6,827     ",587     ,7.9     
"Putnam County, TN",2014,"32,122     ","29,904     ","2,218     ",6.9     
"Rhea County, TN",2014,"13,301     ","12,176     ","1,125     ",8.5     
"Roane County, TN",2014,"22,615     ","20,879     ","1,736     ",7.7     
"Robertson County, TN",2014,"33,561     ","31,648     ","1,913     ",5.7     
"Rutherford County, TN",2014,"149,973     ","142,096     ","7,877     ",5.3     
"Scott County, TN",2014,"8,272     ","7,303     ",969     ,11.7     
"Sequatchie County, TN",2014,"5,746     ","5,316     ",430     ,7.5     
"Sevier County, TN",2014,"49,012     ","45,496     ","3,516     ",7.2     
"Shelby County, TN",2014,"430,546     ","397,700     ","32,846     ",7.6     
"Smith County, TN",2014,"8,364     ","7,827     ",537     ,6.4     
"Stewart County, TN",2014,"5,240     ","4,754     ",486     ,9.3     
"Sullivan County, TN",2014,"70,014     ","65,343     ","4,671     ",6.7     
"Sumner County, TN",2014,"86,652     ","82,079     ","4,573     ",5.3     
"Tipton County, TN",2014,"27,436     ","25,159     ","2,277     ",8.3     
"Trousdale County, TN",2014,"3,679     ","3,418     ",261     ,7.1     
"Unicoi County, TN",2014,"7,140     ","6,485     ",655     ,9.2     
"Union County, TN",2014,"7,243     ","6,669     ",574     ,7.9     
"Van Buren County, TN",2014,"2,114     ","1,910     ",204     ,9.6     
"Warren County, TN",2014,"17,457     ","16,268     ","1,189     ",6.8     
"Washington County, TN",2014,"57,833     ","54,177     ","3,656     ",6.3     
"Wayne County, TN",2014,"6,469     ","5,904     ",565     ,8.7     
"Weakley County, TN",2014,"15,915     ","14,548     ","1,367     ",8.6     
"White County, TN",2014,"11,461     ","10,609     ",852     ,7.4     
"Williamson County, TN",2014,"103,910     ","99,185     ","4,725     ",4.5     
"Wilson County, TN",2014,"62,655     ","59,336     ","3,319     ",5.3     
"Anderson County, TX",2014,"21,760     ","20,732     ","1,028     ",4.7     
"Andrews County, TX",2014,"9,512     ","9,223     ",289     ,3.0     
"Angelina County, TX",2014,"37,688     ","35,688     ","2,000     ",5.3     
"Aransas County, TX",2014,"10,187     ","9,616     ",571     ,5.6     
"Archer County, TX",2014,"4,236     ","4,042     ",194     ,4.6     
"Armstrong County, TX",2014,"1,003     ",970     ,33     ,3.3     
"Atascosa County, TX",2014,"20,343     ","19,323     ","1,020     ",5.0     
"Austin County, TX",2014,"14,116     ","13,433     ",683     ,4.8     
"Bailey County, TX",2014,"2,954     ","2,803     ",151     ,5.1     
"Bandera County, TX",2014,"9,112     ","8,672     ",440     ,4.8     
"Bastrop County, TX",2014,"36,660     ","34,852     ","1,808     ",4.9     
"Baylor County, TX",2014,"1,650     ","1,579     ",71     ,4.3     
"Bee County, TX",2014,"10,720     ","10,089     ",631     ,5.9     
"Bell County, TX",2014,"134,720     ","126,763     ","7,957     ",5.9     
"Bexar County, TX",2014,"865,150     ","824,137     ","41,013     ",4.7     
"Blanco County, TX",2014,"5,670     ","5,460     ",210     ,3.7     
"Borden County, TX",2014,423     ,410     ,13     ,3.1     
"Bosque County, TX",2014,"8,128     ","7,703     ",425     ,5.2     
"Bowie County, TX",2014,"39,612     ","37,088     ","2,524     ",6.4     
"Brazoria County, TX",2014,"166,488     ","157,901     ","8,587     ",5.2     
"Brazos County, TX",2014,"104,180     ","99,973     ","4,207     ",4.0     
"Brewster County, TX",2014,"4,062     ","3,871     ",191     ,4.7     
"Briscoe County, TX",2014,636     ,609     ,27     ,4.2     
"Brooks County, TX",2014,"2,704     ","2,492     ",212     ,7.8     
"Brown County, TX",2014,"15,828     ","14,998     ",830     ,5.2     
"Burleson County, TX",2014,"7,581     ","7,216     ",365     ,4.8     
"Burnet County, TX",2014,"21,468     ","20,531     ",937     ,4.4     
"Caldwell County, TX",2014,"17,218     ","16,309     ",909     ,5.3     
"Calhoun County, TX",2014,"11,073     ","10,538     ",535     ,4.8     
"Callahan County, TX",2014,"5,823     ","5,561     ",262     ,4.5     
"Cameron County, TX",2014,"166,204     ","152,175     ","14,029     ",8.4     
"Camp County, TX",2014,"5,211     ","4,889     ",322     ,6.2     
"Carson County, TX",2014,"3,145     ","3,038     ",107     ,3.4     
"Cass County, TX",2014,"12,270     ","11,321     ",949     ,7.7     
"Castro County, TX",2014,"3,790     ","3,637     ",153     ,4.0     
"Chambers County, TX",2014,"17,820     ","16,779     ","1,041     ",5.8     
"Cherokee County, TX",2014,"21,153     ","19,910     ","1,243     ",5.9     
"Childress County, TX",2014,"2,859     ","2,753     ",106     ,3.7     
"Clay County, TX",2014,"5,012     ","4,780     ",232     ,4.6     
"Cochran County, TX",2014,"1,396     ","1,324     ",72     ,5.2     
"Coke County, TX",2014,"1,436     ","1,373     ",63     ,4.4     
"Coleman County, TX",2014,"3,117     ","2,925     ",192     ,6.2     
"Collin County, TX",2014,"473,402     ","451,569     ","21,833     ",4.6     
"Collingsworth County, TX",2014,"1,258     ","1,206     ",52     ,4.1     
"Colorado County, TX",2014,"10,262     ","9,799     ",463     ,4.5     
"Comal County, TX",2014,"59,759     ","57,012     ","2,747     ",4.6     
"Comanche County, TX",2014,"5,528     ","5,258     ",270     ,4.9     
"Concho County, TX",2014,"1,412     ","1,369     ",43     ,3.0     
"Cooke County, TX",2014,"20,512     ","19,711     ",801     ,3.9     
"Coryell County, TX",2014,"24,690     ","23,199     ","1,491     ",6.0     
"Cottle County, TX",2014,605     ,567     ,38     ,6.3     
"Crane County, TX",2014,"2,004     ","1,922     ",82     ,4.1     
"Crockett County, TX",2014,"1,930     ","1,856     ",74     ,3.8     
"Crosby County, TX",2014,"2,694     ","2,566     ",128     ,4.8     
"Culberson County, TX",2014,"1,012     ",969     ,43     ,4.2     
"Dallam County, TX",2014,"3,896     ","3,780     ",116     ,3.0     
"Dallas County, TX",2014,"1,249,276     ","1,180,636     ","68,640     ",5.5     
"Dawson County, TX",2014,"4,892     ","4,651     ",241     ,4.9     
"Deaf Smith County, TX",2014,"9,093     ","8,760     ",333     ,3.7     
"Delta County, TX",2014,"2,649     ","2,487     ",162     ,6.1     
"Denton County, TX",2014,"413,525     ","394,926     ","18,599     ",4.5     
"DeWitt County, TX",2014,"9,999     ","9,611     ",388     ,3.9     
"Dickens County, TX",2014,743     ,696     ,47     ,6.3     
"Dimmit County, TX",2014,"7,648     ","7,355     ",293     ,3.8     
"Donley County, TX",2014,"1,617     ","1,538     ",79     ,4.9     
"Duval County, TX",2014,"5,523     ","5,211     ",312     ,5.6     
"Eastland County, TX",2014,"8,351     ","7,941     ",410     ,4.9     
"Ector County, TX",2014,"82,249     ","79,378     ","2,871     ",3.5     
"Edwards County, TX",2014,866     ,828     ,38     ,4.4     
"Ellis County, TX",2014,"78,971     ","75,034     ","3,937     ",5.0     
"El Paso County, TX",2014,"344,136     ","321,731     ","22,405     ",6.5     
"Erath County, TX",2014,"20,070     ","19,205     ",865     ,4.3     
"Falls County, TX",2014,"6,540     ","6,176     ",364     ,5.6     
"Fannin County, TX",2014,"15,257     ","14,435     ",822     ,5.4     
"Fayette County, TX",2014,"13,052     ","12,599     ",453     ,3.5     
"Fisher County, TX",2014,"1,861     ","1,776     ",85     ,4.6     
"Floyd County, TX",2014,"2,961     ","2,747     ",214     ,7.2     
"Foard County, TX",2014,578     ,553     ,25     ,4.3     
"Fort Bend County, TX",2014,"346,538     ","330,674     ","15,864     ",4.6     
"Franklin County, TX",2014,"4,652     ","4,409     ",243     ,5.2     
"Freestone County, TX",2014,"7,834     ","7,387     ",447     ,5.7     
"Frio County, TX",2014,"10,326     ","9,952     ",374     ,3.6     
"Gaines County, TX",2014,"9,351     ","9,042     ",309     ,3.3     
"Galveston County, TX",2014,"157,411     ","148,465     ","8,946     ",5.7     
"Garza County, TX",2014,"2,239     ","2,157     ",82     ,3.7     
"Gillespie County, TX",2014,"12,499     ","12,053     ",446     ,3.6     
"Glasscock County, TX",2014,828     ,806     ,22     ,2.7     
"Goliad County, TX",2014,"3,566     ","3,418     ",148     ,4.2     
"Gonzales County, TX",2014,"9,922     ","9,534     ",388     ,3.9     
"Gray County, TX",2014,"9,772     ","9,374     ",398     ,4.1     
"Grayson County, TX",2014,"60,269     ","57,302     ","2,967     ",4.9     
"Gregg County, TX",2014,"61,065     ","58,055     ","3,010     ",4.9     
"Grimes County, TX",2014,"11,807     ","11,236     ",571     ,4.8     
"Guadalupe County, TX",2014,"71,470     ","68,337     ","3,133     ",4.4     
"Hale County, TX",2014,"13,514     ","12,229     ","1,285     ",9.5     
"Hall County, TX",2014,"1,262     ","1,182     ",80     ,6.3     
"Hamilton County, TX",2014,"3,562     ","3,395     ",167     ,4.7     
"Hansford County, TX",2014,"3,236     ","3,153     ",83     ,2.6     
"Hardeman County, TX",2014,"1,646     ","1,564     ",82     ,5.0     
"Hardin County, TX",2014,"25,363     ","23,751     ","1,612     ",6.4     
"Harris County, TX",2014,"2,226,977     ","2,114,484     ","112,493     ",5.1     
"Harrison County, TX",2014,"32,151     ","30,358     ","1,793     ",5.6     
"Hartley County, TX",2014,"2,896     ","2,822     ",74     ,2.6     
"Haskell County, TX",2014,"2,690     ","2,583     ",107     ,4.0     
"Hays County, TX",2014,"93,897     ","89,833     ","4,064     ",4.3     
"Hemphill County, TX",2014,"2,540     ","2,479     ",61     ,2.4     
"Henderson County, TX",2014,"34,692     ","32,729     ","1,963     ",5.7     
"Hidalgo County, TX",2014,"331,733     ","302,287     ","29,446     ",8.9     
"Hill County, TX",2014,"15,860     ","15,013     ",847     ,5.3     
"Hockley County, TX",2014,"12,071     ","11,599     ",472     ,3.9     
"Hood County, TX",2014,"24,223     ","23,014     ","1,209     ",5.0     
"Hopkins County, TX",2014,"17,465     ","16,635     ",830     ,4.8     
"Houston County, TX",2014,"9,788     ","9,297     ",491     ,5.0     
"Howard County, TX",2014,"13,571     ","12,969     ",602     ,4.4     
"Hudspeth County, TX",2014,"1,250     ","1,170     ",80     ,6.4     
"Hunt County, TX",2014,"38,523     ","36,214     ","2,309     ",6.0     
"Hutchinson County, TX",2014,"10,503     ","10,038     ",465     ,4.4     
"Irion County, TX",2014,831     ,800     ,31     ,3.7     
"Jack County, TX",2014,"4,300     ","4,137     ",163     ,3.8     
"Jackson County, TX",2014,"7,620     ","7,317     ",303     ,4.0     
"Jasper County, TX",2014,"14,432     ","13,240     ","1,192     ",8.3     
"Jeff Davis County, TX",2014,"1,146     ","1,104     ",42     ,3.7     
"Jefferson County, TX",2014,"110,034     ","100,799     ","9,235     ",8.4     
"Jim Hogg County, TX",2014,"2,196     ","2,061     ",135     ,6.1     
"Jim Wells County, TX",2014,"20,077     ","19,015     ","1,062     ",5.3     
"Johnson County, TX",2014,"74,263     ","70,470     ","3,793     ",5.1     
"Jones County, TX",2014,"5,797     ","5,474     ",323     ,5.6     
"Karnes County, TX",2014,"6,265     ","6,033     ",232     ,3.7     
"Kaufman County, TX",2014,"53,532     ","50,740     ","2,792     ",5.2     
"Kendall County, TX",2014,"18,651     ","17,886     ",765     ,4.1     
"Kenedy County, TX",2014,338     ,328     ,10     ,3.0     
"Kent County, TX",2014,512     ,494     ,18     ,3.5     
"Kerr County, TX",2014,"21,399     ","20,448     ",951     ,4.4     
"Kimble County, TX",2014,"2,110     ","2,027     ",83     ,3.9     
"King County, TX",2014,224     ,215     ,9     ,4.0     
"Kinney County, TX",2014,"1,227     ","1,137     ",90     ,7.3     
"Kleberg County, TX",2014,"15,240     ","14,398     ",842     ,5.5     
"Knox County, TX",2014,"1,737     ","1,661     ",76     ,4.4     
"Lamar County, TX",2014,"22,116     ","20,749     ","1,367     ",6.2     
"Lamb County, TX",2014,"6,022     ","5,667     ",355     ,5.9     
"Lampasas County, TX",2014,"8,955     ","8,446     ",509     ,5.7     
"La Salle County, TX",2014,"4,569     ","4,426     ",143     ,3.1     
"Lavaca County, TX",2014,"8,961     ","8,605     ",356     ,4.0     
"Lee County, TX",2014,"9,326     ","8,950     ",376     ,4.0     
"Leon County, TX",2014,"7,210     ","6,822     ",388     ,5.4     
"Liberty County, TX",2014,"30,948     ","28,700     ","2,248     ",7.3     
"Limestone County, TX",2014,"9,189     ","8,646     ",543     ,5.9     
"Lipscomb County, TX",2014,"1,745     ","1,686     ",59     ,3.4     
"Live Oak County, TX",2014,"6,106     ","5,885     ",221     ,3.6     
"Llano County, TX",2014,"8,077     ","7,654     ",423     ,5.2     
"Loving County, TX",2014,78     ,74     ,4     ,5.1     
"Lubbock County, TX",2014,"147,568     ","141,676     ","5,892     ",4.0     
"Lynn County, TX",2014,"2,858     ","2,731     ",127     ,4.4     
"McCulloch County, TX",2014,"4,106     ","3,931     ",175     ,4.3     
"McLennan County, TX",2014,"112,751     ","106,974     ","5,777     ",5.1     
"McMullen County, TX",2014,"1,058     ","1,037     ",21     ,2.0     
"Madison County, TX",2014,"5,018     ","4,770     ",248     ,4.9     
"Marion County, TX",2014,"4,475     ","4,182     ",293     ,6.5     
"Martin County, TX",2014,"2,683     ","2,591     ",92     ,3.4     
"Mason County, TX",2014,"1,894     ","1,806     ",88     ,4.6     
"Matagorda County, TX",2014,"16,663     ","15,338     ","1,325     ",8.0     
"Maverick County, TX",2014,"23,383     ","20,789     ","2,594     ",11.1     
"Medina County, TX",2014,"20,373     ","19,359     ","1,014     ",5.0     
"Menard County, TX",2014,884     ,842     ,42     ,4.8     
"Midland County, TX",2014,"90,787     ","88,143     ","2,644     ",2.9     
"Milam County, TX",2014,"10,216     ","9,573     ",643     ,6.3     
"Mills County, TX",2014,"2,045     ","1,955     ",90     ,4.4     
"Mitchell County, TX",2014,"2,900     ","2,775     ",125     ,4.3     
"Montague County, TX",2014,"10,120     ","9,713     ",407     ,4.0     
"Montgomery County, TX",2014,"253,442     ","242,097     ","11,345     ",4.5     
"Moore County, TX",2014,"11,279     ","10,882     ",397     ,3.5     
"Morris County, TX",2014,"5,619     ","5,174     ",445     ,7.9     
"Motley County, TX",2014,496     ,475     ,21     ,4.2     
"Nacogdoches County, TX",2014,"28,588     ","27,041     ","1,547     ",5.4     
"Navarro County, TX",2014,"23,110     ","21,888     ","1,222     ",5.3     
"Newton County, TX",2014,"5,555     ","5,089     ",466     ,8.4     
"Nolan County, TX",2014,"7,037     ","6,731     ",306     ,4.3     
"Nueces County, TX",2014,"168,014     ","159,297     ","8,717     ",5.2     
"Ochiltree County, TX",2014,"5,563     ","5,395     ",168     ,3.0     
"Oldham County, TX",2014,940     ,905     ,35     ,3.7     
"Orange County, TX",2014,"37,855     ","34,796     ","3,059     ",8.1     
"Palo Pinto County, TX",2014,"13,357     ","12,660     ",697     ,5.2     
"Panola County, TX",2014,"12,541     ","11,913     ",628     ,5.0     
"Parker County, TX",2014,"59,018     ","56,288     ","2,730     ",4.6     
"Parmer County, TX",2014,"5,119     ","4,960     ",159     ,3.1     
"Pecos County, TX",2014,"6,853     ","6,565     ",288     ,4.2     
"Polk County, TX",2014,"17,208     ","16,084     ","1,124     ",6.5     
"Potter County, TX",2014,"56,753     ","54,476     ","2,277     ",4.0     
"Presidio County, TX",2014,"3,410     ","3,008     ",402     ,11.8     
"Rains County, TX",2014,"5,398     ","5,128     ",270     ,5.0     
"Randall County, TX",2014,"68,729     ","66,325     ","2,404     ",3.5     
"Reagan County, TX",2014,"2,074     ","2,007     ",67     ,3.2     
"Real County, TX",2014,"1,058     ",991     ,67     ,6.3     
"Red River County, TX",2014,"4,932     ","4,544     ",388     ,7.9     
"Reeves County, TX",2014,"5,751     ","5,516     ",235     ,4.1     
"Refugio County, TX",2014,"3,595     ","3,440     ",155     ,4.3     
"Roberts County, TX",2014,450     ,433     ,17     ,3.8     
"Robertson County, TX",2014,"7,138     ","6,749     ",389     ,5.4     
"Rockwall County, TX",2014,"43,349     ","41,366     ","1,983     ",4.6     
"Runnels County, TX",2014,"4,964     ","4,751     ",213     ,4.3     
"Rusk County, TX",2014,"24,172     ","22,965     ","1,207     ",5.0     
"Sabine County, TX",2014,"3,540     ","3,161     ",379     ,10.7     
"San Augustine County, TX",2014,"2,823     ","2,550     ",273     ,9.7     
"San Jacinto County, TX",2014,"11,397     ","10,732     ",665     ,5.8     
"San Patricio County, TX",2014,"30,646     ","28,708     ","1,938     ",6.3     
"San Saba County, TX",2014,"2,228     ","2,134     ",94     ,4.2     
"Schleicher County, TX",2014,"1,776     ","1,722     ",54     ,3.0     
"Scurry County, TX",2014,"8,598     ","8,308     ",290     ,3.4     
"Shackelford County, TX",2014,"2,370     ","2,304     ",66     ,2.8     
"Shelby County, TX",2014,"11,598     ","10,911     ",687     ,5.9     
"Sherman County, TX",2014,"1,503     ","1,455     ",48     ,3.2     
"Smith County, TX",2014,"102,112     ","96,723     ","5,389     ",5.3     
"Somervell County, TX",2014,"4,131     ","3,916     ",215     ,5.2     
"Starr County, TX",2014,"25,990     ","22,401     ","3,589     ",13.8     
"Stephens County, TX",2014,"4,285     ","4,095     ",190     ,4.4     
"Sterling County, TX",2014,811     ,787     ,24     ,3.0     
"Stonewall County, TX",2014,696     ,669     ,27     ,3.9     
"Sutton County, TX",2014,"2,018     ","1,945     ",73     ,3.6     
"Swisher County, TX",2014,"2,878     ","2,699     ",179     ,6.2     
"Tarrant County, TX",2014,"989,579     ","939,109     ","50,470     ",5.1     
"Taylor County, TX",2014,"64,315     ","61,569     ","2,746     ",4.3     
"Terrell County, TX",2014,479     ,457     ,22     ,4.6     
"Terry County, TX",2014,"5,604     ","5,360     ",244     ,4.4     
"Throckmorton County, TX",2014,831     ,798     ,33     ,4.0     
"Titus County, TX",2014,"12,894     ","12,071     ",823     ,6.4     
"Tom Green County, TX",2014,"54,580     ","52,349     ","2,231     ",4.1     
"Travis County, TX",2014,"643,405     ","616,779     ","26,626     ",4.1     
"Trinity County, TX",2014,"5,516     ","5,180     ",336     ,6.1     
"Tyler County, TX",2014,"7,568     ","6,956     ",612     ,8.1     
"Upshur County, TX",2014,"18,551     ","17,585     ",966     ,5.2     
"Upton County, TX",2014,"1,872     ","1,811     ",61     ,3.3     
"Uvalde County, TX",2014,"11,671     ","10,997     ",674     ,5.8     
"Val Verde County, TX",2014,"19,358     ","18,231     ","1,127     ",5.8     
"Van Zandt County, TX",2014,"23,869     ","22,589     ","1,280     ",5.4     
"Victoria County, TX",2014,"46,188     ","44,240     ","1,948     ",4.2     
"Walker County, TX",2014,"23,124     ","21,851     ","1,273     ",5.5     
"Waller County, TX",2014,"21,289     ","20,186     ","1,103     ",5.2     
"Ward County, TX",2014,"5,912     ","5,697     ",215     ,3.6     
"Washington County, TX",2014,"15,676     ","14,946     ",730     ,4.7     
"Webb County, TX",2014,"111,033     ","105,313     ","5,720     ",5.2     
"Wharton County, TX",2014,"21,542     ","20,524     ","1,018     ",4.7     
"Wheeler County, TX",2014,"3,076     ","2,965     ",111     ,3.6     
"Wichita County, TX",2014,"56,429     ","53,641     ","2,788     ",4.9     
"Wilbarger County, TX",2014,"5,287     ","5,024     ",263     ,5.0     
"Willacy County, TX",2014,"7,168     ","6,269     ",899     ,12.5     
"Williamson County, TX",2014,"254,967     ","243,698     ","11,269     ",4.4     
"Wilson County, TX",2014,"22,513     ","21,565     ",948     ,4.2     
"Winkler County, TX",2014,"3,281     ","3,135     ",146     ,4.4     
"Wise County, TX",2014,"28,450     ","27,045     ","1,405     ",4.9     
"Wood County, TX",2014,"16,747     ","15,735     ","1,012     ",6.0     
"Yoakum County, TX",2014,"4,286     ","4,155     ",131     ,3.1     
"Young County, TX",2014,"8,657     ","8,299     ",358     ,4.1     
"Zapata County, TX",2014,"6,929     ","6,564     ",365     ,5.3     
"Zavala County, TX",2014,"3,896     ","3,417     ",479     ,12.3     
"Beaver County, UT",2014,"2,940     ","2,827     ",113     ,3.8     
"Box Elder County, UT",2014,"23,230     ","22,372     ",858     ,3.7     
"Cache County, UT",2014,"58,407     ","56,624     ","1,783     ",3.1     
"Carbon County, UT",2014,"8,620     ","8,198     ",422     ,4.9     
"Daggett County, UT",2014,427     ,410     ,17     ,4.0     
"Davis County, UT",2014,"154,563     ","149,286     ","5,277     ",3.4     
"Duchesne County, UT",2014,"9,499     ","9,170     ",329     ,3.5     
"Emery County, UT",2014,"4,571     ","4,339     ",232     ,5.1     
"Garfield County, UT",2014,"2,688     ","2,463     ",225     ,8.4     
"Grand County, UT",2014,"5,470     ","5,138     ",332     ,6.1     
"Iron County, UT",2014,"19,746     ","18,892     ",854     ,4.3     
"Juab County, UT",2014,"4,756     ","4,571     ",185     ,3.9     
"Kane County, UT",2014,"3,533     ","3,372     ",161     ,4.6     
"Millard County, UT",2014,"5,915     ","5,718     ",197     ,3.3     
"Morgan County, UT",2014,"4,651     ","4,500     ",151     ,3.2     
"Piute County, UT",2014,455     ,424     ,31     ,6.8     
"Rich County, UT",2014,998     ,961     ,37     ,3.7     
"Salt Lake County, UT",2014,"570,837     ","550,796     ","20,041     ",3.5     
"San Juan County, UT",2014,"5,549     ","5,139     ",410     ,7.4     
"Sanpete County, UT",2014,"10,968     ","10,493     ",475     ,4.3     
"Sevier County, UT",2014,"9,186     ","8,792     ",394     ,4.3     
"Summit County, UT",2014,"22,350     ","21,619     ",731     ,3.3     
"Tooele County, UT",2014,"28,646     ","27,335     ","1,311     ",4.6     
"Uintah County, UT",2014,"15,861     ","15,321     ",540     ,3.4     
"Utah County, UT",2014,"253,091     ","244,673     ","8,418     ",3.3     
"Wasatch County, UT",2014,"12,609     ","12,155     ",454     ,3.6     
"Washington County, UT",2014,"60,968     ","58,414     ","2,554     ",4.2     
"Wayne County, UT",2014,"1,369     ","1,246     ",123     ,9.0     
"Weber County, UT",2014,"113,878     ","109,106     ","4,772     ",4.2     
"Addison County, VT",2014,"20,914     ","20,128     ",786     ,3.8     
"Bennington County, VT",2014,"18,759     ","17,886     ",873     ,4.7     
"Caledonia County, VT",2014,"15,344     ","14,597     ",747     ,4.9     
"Chittenden County, VT",2014,"95,964     ","93,018     ","2,946     ",3.1     
"Essex County, VT",2014,"2,782     ","2,616     ",166     ,6.0     
"Franklin County, VT",2014,"27,595     ","26,493     ","1,102     ",4.0     
"Grand Isle County, VT",2014,"4,085     ","3,901     ",184     ,4.5     
"Lamoille County, VT",2014,"13,818     ","13,103     ",715     ,5.2     
"Orange County, VT",2014,"15,965     ","15,347     ",618     ,3.9     
"Orleans County, VT",2014,"13,680     ","12,822     ",858     ,6.3     
"Rutland County, VT",2014,"31,918     ","30,393     ","1,525     ",4.8     
"Washington County, VT",2014,"34,412     ","33,067     ","1,345     ",3.9     
"Windham County, VT",2014,"23,623     ","22,647     ",976     ,4.1     
"Windsor County, VT",2014,"29,835     ","28,723     ","1,112     ",3.7     
"Accomack County, VA",2014,"16,112     ","15,056     ","1,056     ",6.6     
"Albemarle County, VA",2014,"53,788     ","51,417     ","2,371     ",4.4     
"Alleghany County, VA",2014,"7,221     ","6,801     ",420     ,5.8     
"Amelia County, VA",2014,"6,230     ","5,908     ",322     ,5.2     
"Amherst County, VA",2014,"15,682     ","14,847     ",835     ,5.3     
"Appomattox County, VA",2014,"7,139     ","6,739     ",400     ,5.6     
"Arlington County, VA",2014,"145,098     ","140,437     ","4,661     ",3.2     
"Augusta County, VA",2014,"36,977     ","35,275     ","1,702     ",4.6     
"Bath County, VA",2014,"2,602     ","2,488     ",114     ,4.4     
"Bedford County, VA",2014,"38,576     ","36,641     ","1,935     ",5.0     
"Bland County, VA",2014,"2,876     ","2,706     ",170     ,5.9     
"Botetourt County, VA",2014,"17,749     ","16,900     ",849     ,4.8     
"Brunswick County, VA",2014,"6,485     ","5,971     ",514     ,7.9     
"Buchanan County, VA",2014,"7,788     ","6,988     ",800     ,10.3     
"Buckingham County, VA",2014,"6,322     ","5,900     ",422     ,6.7     
"Campbell County, VA",2014,"26,725     ","25,317     ","1,408     ",5.3     
"Caroline County, VA",2014,"14,819     ","13,922     ",897     ,6.1     
"Carroll County, VA",2014,"13,229     ","12,357     ",872     ,6.6     
"Charles City County, VA",2014,"3,730     ","3,512     ",218     ,5.8     
"Charlotte County, VA",2014,"5,317     ","4,964     ",353     ,6.6     
"Chesterfield County, VA",2014,"178,043     ","169,093     ","8,950     ",5.0     
"Clarke County, VA",2014,"7,572     ","7,246     ",326     ,4.3     
"Craig County, VA",2014,"2,466     ","2,312     ",154     ,6.2     
"Culpeper County, VA",2014,"23,431     ","22,281     ","1,150     ",4.9     
"Cumberland County, VA",2014,"4,553     ","4,279     ",274     ,6.0     
"Dickenson County, VA",2014,"5,209     ","4,688     ",521     ,10.0     
"Dinwiddie County, VA",2014,"13,505     ","12,650     ",855     ,6.3     
"Essex County, VA",2014,"5,700     ","5,344     ",356     ,6.2     
"Fairfax County, VA",2014,"622,116     ","596,624     ","25,492     ",4.1     
"Fauquier County, VA",2014,"36,049     ","34,427     ","1,622     ",4.5     
"Floyd County, VA",2014,"8,332     ","7,952     ",380     ,4.6     
"Fluvanna County, VA",2014,"13,215     ","12,648     ",567     ,4.3     
"Franklin County, VA",2014,"27,256     ","25,824     ","1,432     ",5.3     
"Frederick County, VA",2014,"44,636     ","42,578     ","2,058     ",4.6     
"Giles County, VA",2014,"8,092     ","7,601     ",491     ,6.1     
"Gloucester County, VA",2014,"19,504     ","18,581     ",923     ,4.7     
"Goochland County, VA",2014,"10,577     ","10,080     ",497     ,4.7     
"Grayson County, VA",2014,"7,091     ","6,552     ",539     ,7.6     
"Greene County, VA",2014,"9,887     ","9,460     ",427     ,4.3     
"Greensville County, VA",2014,"4,257     ","3,987     ",270     ,6.3     
"Halifax County, VA",2014,"15,598     ","14,404     ","1,194     ",7.7     
"Hanover County, VA",2014,"55,997     ","53,492     ","2,505     ",4.5     
"Henrico County, VA",2014,"176,852     ","168,004     ","8,848     ",5.0     
"Henry County, VA",2014,"22,989     ","21,257     ","1,732     ",7.5     
"Highland County, VA",2014,"1,425     ","1,371     ",54     ,3.8     
"Isle of Wight County, VA",2014,"19,038     ","18,058     ",980     ,5.1     
"James City County, VA",2014,"34,735     ","33,060     ","1,675     ",4.8     
"King and Queen County, VA",2014,"3,656     ","3,449     ",207     ,5.7     
"King George County, VA",2014,"12,123     ","11,482     ",641     ,5.3     
"King William County, VA",2014,"8,783     ","8,338     ",445     ,5.1     
"Lancaster County, VA",2014,"5,364     ","4,961     ",403     ,7.5     
