County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Crosby County, TX",2020,"2,277     ","2,156     ",121     ,5.3     
"Culberson County, TX",2020,"1,120     ","1,046     ",74     ,6.6     
"Dallam County, TX",2020,"3,708     ","3,606     ",102     ,2.8     
"Dallas County, TX",2020,"1,322,606     ","1,219,627     ","102,979     ",7.8     
"Dawson County, TX",2020,"4,541     ","4,145     ",396     ,8.7     
"Deaf Smith County, TX",2020,"8,430     ","8,126     ",304     ,3.6     
"Delta County, TX",2020,"2,377     ","2,246     ",131     ,5.5     
"Denton County, TX",2020,"508,668     ","475,991     ","32,677     ",6.4     
"DeWitt County, TX",2020,"9,128     ","8,575     ",553     ,6.1     
"Dickens County, TX",2020,656     ,615     ,41     ,6.3     
"Dimmit County, TX",2020,"6,428     ","6,019     ",409     ,6.4     
"Donley County, TX",2020,"1,405     ","1,343     ",62     ,4.4     
"Duval County, TX",2020,"4,799     ","4,215     ",584     ,12.2     
"Eastland County, TX",2020,"7,280     ","6,790     ",490     ,6.7     
"Ector County, TX",2020,"82,119     ","73,046     ","9,073     ",11.0     
"Edwards County, TX",2020,"1,228     ","1,185     ",43     ,3.5     
"Ellis County, TX",2020,"94,566     ","88,922     ","5,644     ",6.0     
"El Paso County, TX",2020,"359,563     ","329,749     ","29,814     ",8.3     
"Erath County, TX",2020,"19,821     ","18,684     ","1,137     ",5.7     
"Falls County, TX",2020,"6,346     ","5,959     ",387     ,6.1     
"Fannin County, TX",2020,"16,589     ","15,806     ",783     ,4.7     
"Fayette County, TX",2020,"11,674     ","11,124     ",550     ,4.7     
"Fisher County, TX",2020,"1,584     ","1,513     ",71     ,4.5     
"Floyd County, TX",2020,"2,477     ","2,323     ",154     ,6.2     
"Foard County, TX",2020,571     ,548     ,23     ,4.0     
"Fort Bend County, TX",2020,"400,509     ","369,972     ","30,537     ",7.6     
"Franklin County, TX",2020,"4,785     ","4,529     ",256     ,5.4     
"Freestone County, TX",2020,"6,278     ","5,754     ",524     ,8.3     
"Frio County, TX",2020,"9,467     ","8,930     ",537     ,5.7     
"Gaines County, TX",2020,"9,644     ","9,101     ",543     ,5.6     
"Galveston County, TX",2020,"162,980     ","148,692     ","14,288     ",8.8     
"Garza County, TX",2020,"1,995     ","1,859     ",136     ,6.8     
"Gillespie County, TX",2020,"13,152     ","12,527     ",625     ,4.8     
"Glasscock County, TX",2020,798     ,769     ,29     ,3.6     
"Goliad County, TX",2020,"3,107     ","2,865     ",242     ,7.8     
"Gonzales County, TX",2020,"9,442     ","8,931     ",511     ,5.4     
"Gray County, TX",2020,"7,705     ","7,079     ",626     ,8.1     
"Grayson County, TX",2020,"63,568     ","59,830     ","3,738     ",5.9     
"Gregg County, TX",2020,"55,968     ","51,319     ","4,649     ",8.3     
"Grimes County, TX",2020,"11,007     ","10,118     ",889     ,8.1     
"Guadalupe County, TX",2020,"80,164     ","75,248     ","4,916     ",6.1     
"Hale County, TX",2020,"11,636     ","10,850     ",786     ,6.8     
"Hall County, TX",2020,"1,057     ",996     ,61     ,5.8     
"Hamilton County, TX",2020,"3,709     ","3,540     ",169     ,4.6     
"Hansford County, TX",2020,"2,459     ","2,373     ",86     ,3.5     
"Hardeman County, TX",2020,"1,692     ","1,618     ",74     ,4.4     
"Hardin County, TX",2020,"25,055     ","22,819     ","2,236     ",8.9     
"Harris County, TX",2020,"2,263,260     ","2,060,208     ","203,052     ",9.0     
"Harrison County, TX",2020,"28,818     ","26,551     ","2,267     ",7.9     
"Hartley County, TX",2020,"2,594     ","2,543     ",51     ,2.0     
"Haskell County, TX",2020,"2,650     ","2,537     ",113     ,4.3     
"Hays County, TX",2020,"122,675     ","114,991     ","7,684     ",6.3     
"Hemphill County, TX",2020,"1,780     ","1,699     ",81     ,4.6     
"Henderson County, TX",2020,"36,798     ","34,432     ","2,366     ",6.4     
"Hidalgo County, TX",2020,"357,301     ","315,643     ","41,658     ",11.7     
"Hill County, TX",2020,"16,151     ","15,133     ","1,018     ",6.3     
"Hockley County, TX",2020,"10,583     ","9,741     ",842     ,8.0     
"Hood County, TX",2020,"27,778     ","25,945     ","1,833     ",6.6     
"Hopkins County, TX",2020,"17,334     ","16,449     ",885     ,5.1     
"Houston County, TX",2020,"10,001     ","9,477     ",524     ,5.2     
"Howard County, TX",2020,"13,341     ","12,257     ","1,084     ",8.1     
"Hudspeth County, TX",2020,"1,834     ","1,685     ",149     ,8.1     
"Hunt County, TX",2020,"42,940     ","40,114     ","2,826     ",6.6     
"Hutchinson County, TX",2020,"8,436     ","7,832     ",604     ,7.2     
"Irion County, TX",2020,752     ,707     ,45     ,6.0     
"Jack County, TX",2020,"3,370     ","3,134     ",236     ,7.0     
"Jackson County, TX",2020,"7,228     ","6,810     ",418     ,5.8     
"Jasper County, TX",2020,"12,751     ","11,320     ","1,431     ",11.2     
"Jeff Davis County, TX",2020,953     ,904     ,49     ,5.1     
"Jefferson County, TX",2020,"104,025     ","91,569     ","12,456     ",12.0     
"Jim Hogg County, TX",2020,"1,863     ","1,685     ",178     ,9.6     
"Jim Wells County, TX",2020,"15,997     ","13,919     ","2,078     ",13.0     
"Johnson County, TX",2020,"82,833     ","77,464     ","5,369     ",6.5     
"Jones County, TX",2020,"5,585     ","5,190     ",395     ,7.1     
"Karnes County, TX",2020,"6,944     ","6,508     ",436     ,6.3     
"Kaufman County, TX",2020,"68,859     ","64,465     ","4,394     ",6.4     
"Kendall County, TX",2020,"22,016     ","20,900     ","1,116     ",5.1     
"Kenedy County, TX",2020,179     ,169     ,10     ,5.6     
"Kent County, TX",2020,459     ,441     ,18     ,3.9     
"Kerr County, TX",2020,"21,535     ","20,277     ","1,258     ",5.8     
"Kimble County, TX",2020,"1,818     ","1,727     ",91     ,5.0     
"King County, TX",2020,234     ,230     ,4     ,1.7     
"Kinney County, TX",2020,"1,300     ","1,223     ",77     ,5.9     
"Kleberg County, TX",2020,"13,142     ","12,030     ","1,112     ",8.5     
"Knox County, TX",2020,"1,438     ","1,357     ",81     ,5.6     
"Lamar County, TX",2020,"23,378     ","21,875     ","1,503     ",6.4     
"Lamb County, TX",2020,"5,166     ","4,897     ",269     ,5.2     
"Lampasas County, TX",2020,"8,963     ","8,483     ",480     ,5.4     
"La Salle County, TX",2020,"3,703     ","3,454     ",249     ,6.7     
"Lavaca County, TX",2020,"8,341     ","7,905     ",436     ,5.2     
"Lee County, TX",2020,"9,086     ","8,637     ",449     ,4.9     
"Leon County, TX",2020,"6,043     ","5,571     ",472     ,7.8     
"Liberty County, TX",2020,"34,126     ","30,560     ","3,566     ",10.4     
"Limestone County, TX",2020,"8,250     ","7,662     ",588     ,7.1     
"Lipscomb County, TX",2020,"1,512     ","1,449     ",63     ,4.2     
"Live Oak County, TX",2020,"5,121     ","4,736     ",385     ,7.5     
"Llano County, TX",2020,"8,393     ","7,911     ",482     ,5.7     
"Loving County, TX",2020,295     ,290     ,5     ,1.7     
"Lubbock County, TX",2020,"155,803     ","146,854     ","8,949     ",5.7     
"Lynn County, TX",2020,"2,722     ","2,573     ",149     ,5.5     
"McCulloch County, TX",2020,"3,186     ","2,946     ",240     ,7.5     
"McLennan County, TX",2020,"118,391     ","111,020     ","7,371     ",6.2     
"McMullen County, TX",2020,712     ,692     ,20     ,2.8     
"Madison County, TX",2020,"4,438     ","4,120     ",318     ,7.2     
"Marion County, TX",2020,"4,204     ","3,855     ",349     ,8.3     
"Martin County, TX",2020,"2,539     ","2,384     ",155     ,6.1     
"Mason County, TX",2020,"1,714     ","1,619     ",95     ,5.5     
"Matagorda County, TX",2020,"16,369     ","14,647     ","1,722     ",10.5     
"Maverick County, TX",2020,"24,103     ","20,457     ","3,646     ",15.1     
"Medina County, TX",2020,"21,192     ","19,850     ","1,342     ",6.3     
"Menard County, TX",2020,857     ,813     ,44     ,5.1     
"Midland County, TX",2020,"97,848     ","89,972     ","7,876     ",8.0     
"Milam County, TX",2020,"9,616     ","8,926     ",690     ,7.2     
"Mills County, TX",2020,"1,865     ","1,789     ",76     ,4.1     
"Mitchell County, TX",2020,"2,326     ","2,142     ",184     ,7.9     
"Montague County, TX",2020,"9,001     ","8,404     ",597     ,6.6     
"Montgomery County, TX",2020,"288,088     ","266,622     ","21,466     ",7.5     
"Moore County, TX",2020,"10,490     ","10,098     ",392     ,3.7     
"Morris County, TX",2020,"4,821     ","4,280     ",541     ,11.2     
"Motley County, TX",2020,429     ,410     ,19     ,4.4     
"Nacogdoches County, TX",2020,"27,645     ","25,828     ","1,817     ",6.6     
"Navarro County, TX",2020,"23,142     ","21,711     ","1,431     ",6.2     
"Newton County, TX",2020,"4,945     ","4,394     ",551     ,11.1     
"Nolan County, TX",2020,"7,006     ","6,631     ",375     ,5.4     
"Nueces County, TX",2020,"163,342     ","148,793     ","14,549     ",8.9     
"Ochiltree County, TX",2020,"4,000     ","3,767     ",233     ,5.8     
"Oldham County, TX",2020,888     ,853     ,35     ,3.9     
"Orange County, TX",2020,"35,475     ","31,720     ","3,755     ",10.6     
"Palo Pinto County, TX",2020,"13,081     ","12,161     ",920     ,7.0     
"Panola County, TX",2020,"9,338     ","8,554     ",784     ,8.4     
"Parker County, TX",2020,"69,069     ","65,054     ","4,015     ",5.8     
"Parmer County, TX",2020,"4,814     ","4,691     ",123     ,2.6     
"Pecos County, TX",2020,"6,361     ","5,836     ",525     ,8.3     
"Polk County, TX",2020,"18,230     ","16,625     ","1,605     ",8.8     
"Potter County, TX",2020,"52,804     ","49,882     ","2,922     ",5.5     
"Presidio County, TX",2020,"3,175     ","2,704     ",471     ,14.8     
"Rains County, TX",2020,"5,954     ","5,674     ",280     ,4.7     
"Randall County, TX",2020,"72,526     ","69,298     ","3,228     ",4.5     
"Reagan County, TX",2020,"1,790     ","1,615     ",175     ,9.8     
"Real County, TX",2020,"1,075     ","1,005     ",70     ,6.5     
"Red River County, TX",2020,"5,069     ","4,746     ",323     ,6.4     
"Reeves County, TX",2020,"8,740     ","8,112     ",628     ,7.2     
"Refugio County, TX",2020,"3,022     ","2,773     ",249     ,8.2     
"Roberts County, TX",2020,399     ,381     ,18     ,4.5     
"Robertson County, TX",2020,"7,257     ","6,791     ",466     ,6.4     
"Rockwall County, TX",2020,"54,262     ","51,050     ","3,212     ",5.9     
"Runnels County, TX",2020,"4,495     ","4,274     ",221     ,4.9     
"Rusk County, TX",2020,"21,800     ","20,199     ","1,601     ",7.3     
"Sabine County, TX",2020,"3,871     ","3,452     ",419     ,10.8     
"San Augustine County, TX",2020,"2,999     ","2,711     ",288     ,9.6     
"San Jacinto County, TX",2020,"11,529     ","10,594     ",935     ,8.1     
"San Patricio County, TX",2020,"29,203     ","26,222     ","2,981     ",10.2     
"San Saba County, TX",2020,"2,174     ","2,062     ",112     ,5.2     
"Schleicher County, TX",2020,"1,201     ","1,118     ",83     ,6.9     
"Scurry County, TX",2020,"6,169     ","5,661     ",508     ,8.2     
"Shackelford County, TX",2020,"1,763     ","1,670     ",93     ,5.3     
"Shelby County, TX",2020,"11,138     ","10,377     ",761     ,6.8     
"Sherman County, TX",2020,"1,295     ","1,255     ",40     ,3.1     
"Smith County, TX",2020,"107,502     ","100,209     ","7,293     ",6.8     
"Somervell County, TX",2020,"4,240     ","3,963     ",277     ,6.5     
"Starr County, TX",2020,"25,912     ","21,375     ","4,537     ",17.5     
"Stephens County, TX",2020,"3,995     ","3,752     ",243     ,6.1     
"Sterling County, TX",2020,555     ,519     ,36     ,6.5     
"Stonewall County, TX",2020,568     ,539     ,29     ,5.1     
"Sutton County, TX",2020,"1,204     ","1,085     ",119     ,9.9     
"Swisher County, TX",2020,"2,499     ","2,369     ",130     ,5.2     
"Tarrant County, TX",2020,"1,070,120     ","991,029     ","79,091     ",7.4     
"Taylor County, TX",2020,"65,565     ","61,986     ","3,579     ",5.5     
"Terrell County, TX",2020,377     ,360     ,17     ,4.5     
"Terry County, TX",2020,"4,771     ","4,422     ",349     ,7.3     
"Throckmorton County, TX",2020,633     ,603     ,30     ,4.7     
"Titus County, TX",2020,"13,153     ","12,268     ",885     ,6.7     
"Tom Green County, TX",2020,"53,310     ","49,931     ","3,379     ",6.3     
"Travis County, TX",2020,"730,591     ","684,165     ","46,426     ",6.4     
"Trinity County, TX",2020,"5,264     ","4,836     ",428     ,8.1     
"Tyler County, TX",2020,"7,296     ","6,575     ",721     ,9.9     
"Upshur County, TX",2020,"17,379     ","16,041     ","1,338     ",7.7     
"Upton County, TX",2020,"1,799     ","1,696     ",103     ,5.7     
"Uvalde County, TX",2020,"11,208     ","10,488     ",720     ,6.4     
"Val Verde County, TX",2020,"21,356     ","19,576     ","1,780     ",8.3     
"Van Zandt County, TX",2020,"25,874     ","24,284     ","1,590     ",6.1     
"Victoria County, TX",2020,"40,595     ","37,217     ","3,378     ",8.3     
"Walker County, TX",2020,"23,861     ","22,148     ","1,713     ",7.2     
"Waller County, TX",2020,"24,252     ","22,406     ","1,846     ",7.6     
"Ward County, TX",2020,"6,111     ","5,532     ",579     ,9.5     
"Washington County, TX",2020,"15,102     ","14,249     ",853     ,5.6     
"Webb County, TX",2020,"115,186     ","105,441     ","9,745     ",8.5     
"Wharton County, TX",2020,"21,161     ","19,724     ","1,437     ",6.8     
"Wheeler County, TX",2020,"2,174     ","2,042     ",132     ,6.1     
"Wichita County, TX",2020,"55,057     ","51,404     ","3,653     ",6.6     
"Wilbarger County, TX",2020,"4,869     ","4,584     ",285     ,5.9     
"Willacy County, TX",2020,"6,550     ","5,766     ",784     ,12.0     
"Williamson County, TX",2020,"321,374     ","302,663     ","18,711     ",5.8     
"Wilson County, TX",2020,"24,248     ","22,860     ","1,388     ",5.7     
"Winkler County, TX",2020,"3,941     ","3,569     ",372     ,9.4     
"Wise County, TX",2020,"31,929     ","29,841     ","2,088     ",6.5     
"Wood County, TX",2020,"17,724     ","16,551     ","1,173     ",6.6     
"Yoakum County, TX",2020,"3,484     ","3,066     ",418     ,12.0     
"Young County, TX",2020,"7,686     ","7,280     ",406     ,5.3     
"Zapata County, TX",2020,"4,640     ","4,072     ",568     ,12.2     
"Zavala County, TX",2020,"3,370     ","2,889     ",481     ,14.3     
"Beaver County, UT",2020,"2,838     ","2,724     ",114     ,4.0     
"Box Elder County, UT",2020,"26,641     ","25,470     ","1,171     ",4.4     
"Cache County, UT",2020,"65,906     ","63,958     ","1,948     ",3.0     
"Carbon County, UT",2020,"8,600     ","8,146     ",454     ,5.3     
"Daggett County, UT",2020,412     ,393     ,19     ,4.6     
"Davis County, UT",2020,"176,223     ","168,939     ","7,284     ",4.1     
"Duchesne County, UT",2020,"7,829     ","7,218     ",611     ,7.8     
"Emery County, UT",2020,"4,404     ","4,193     ",211     ,4.8     
"Garfield County, UT",2020,"2,654     ","2,379     ",275     ,10.4     
"Grand County, UT",2020,"6,242     ","5,647     ",595     ,9.5     
"Iron County, UT",2020,"25,272     ","24,126     ","1,146     ",4.5     
"Juab County, UT",2020,"5,847     ","5,671     ",176     ,3.0     
"Kane County, UT",2020,"3,876     ","3,669     ",207     ,5.3     
"Millard County, UT",2020,"6,029     ","5,833     ",196     ,3.3     
"Morgan County, UT",2020,"5,664     ","5,473     ",191     ,3.4     
"Piute County, UT",2020,481     ,451     ,30     ,6.2     
"Rich County, UT",2020,"1,164     ","1,123     ",41     ,3.5     
"Salt Lake County, UT",2020,"643,461     ","610,521     ","32,940     ",5.1     
"San Juan County, UT",2020,"5,492     ","4,928     ",564     ,10.3     
"Sanpete County, UT",2020,"12,759     ","12,275     ",484     ,3.8     
"Sevier County, UT",2020,"9,901     ","9,477     ",424     ,4.3     
"Summit County, UT",2020,"24,610     ","22,837     ","1,773     ",7.2     
"Tooele County, UT",2020,"36,054     ","34,351     ","1,703     ",4.7     
"Uintah County, UT",2020,"13,462     ","12,212     ","1,250     ",9.3     
"Utah County, UT",2020,"316,642     ","304,605     ","12,037     ",3.8     
"Wasatch County, UT",2020,"16,460     ","15,398     ","1,062     ",6.5     
"Washington County, UT",2020,"80,053     ","75,746     ","4,307     ",5.4     
"Wayne County, UT",2020,"1,449     ","1,338     ",111     ,7.7     
"Weber County, UT",2020,"130,007     ","123,701     ","6,306     ",4.9     
"Addison County, VT",2020,"20,531     ","19,588     ",943     ,4.6     
"Bennington County, VT",2020,"17,735     ","16,580     ","1,155     ",6.5     
"Caledonia County, VT",2020,"14,571     ","13,698     ",873     ,6.0     
"Chittenden County, VT",2020,"96,193     ","91,705     ","4,488     ",4.7     
"Essex County, VT",2020,"2,714     ","2,507     ",207     ,7.6     
"Franklin County, VT",2020,"27,373     ","25,978     ","1,395     ",5.1     
"Grand Isle County, VT",2020,"4,085     ","3,847     ",238     ,5.8     
"Lamoille County, VT",2020,"13,914     ","12,838     ","1,076     ",7.7     
"Orange County, VT",2020,"15,890     ","15,054     ",836     ,5.3     
"Orleans County, VT",2020,"13,118     ","12,105     ","1,013     ",7.7     
"Rutland County, VT",2020,"30,306     ","28,274     ","2,032     ",6.7     
"Washington County, VT",2020,"34,017     ","32,354     ","1,663     ",4.9     
"Windham County, VT",2020,"21,680     ","20,239     ","1,441     ",6.6     
"Windsor County, VT",2020,"29,011     ","27,312     ","1,699     ",5.9     
"Accomack County, VA",2020,"16,025     ","14,987     ","1,038     ",6.5     
"Albemarle County, VA",2020,"56,485     ","53,473     ","3,012     ",5.3     
"Alleghany County, VA",2020,"6,810     ","6,367     ",443     ,6.5     
"Amelia County, VA",2020,"6,132     ","5,777     ",355     ,5.8     
"Amherst County, VA",2020,"14,763     ","13,944     ",819     ,5.5     
"Appomattox County, VA",2020,"7,121     ","6,713     ",408     ,5.7     
"Arlington County, VA",2020,"152,550     ","145,804     ","6,746     ",4.4     
"Augusta County, VA",2020,"37,173     ","35,471     ","1,702     ",4.6     
"Bath County, VA",2020,"2,309     ","2,080     ",229     ,9.9     
"Bedford County, VA",2020,"38,220     ","36,284     ","1,936     ",5.1     
"Bland County, VA",2020,"2,811     ","2,653     ",158     ,5.6     
"Botetourt County, VA",2020,"17,321     ","16,543     ",778     ,4.5     
"Brunswick County, VA",2020,"5,951     ","5,481     ",470     ,7.9     
"Buchanan County, VA",2020,"6,430     ","5,823     ",607     ,9.4     
"Buckingham County, VA",2020,"6,326     ","5,863     ",463     ,7.3     
"Campbell County, VA",2020,"25,759     ","24,261     ","1,498     ",5.8     
"Caroline County, VA",2020,"15,029     ","14,024     ","1,005     ",6.7     
"Carroll County, VA",2020,"13,195     ","12,116     ","1,079     ",8.2     
"Charles City County, VA",2020,"3,534     ","3,300     ",234     ,6.6     
"Charlotte County, VA",2020,"5,113     ","4,830     ",283     ,5.5     
"Chesterfield County, VA",2020,"188,369     ","177,388     ","10,981     ",5.8     
"Clarke County, VA",2020,"7,479     ","7,138     ",341     ,4.6     
"Craig County, VA",2020,"2,273     ","2,157     ",116     ,5.1     
"Culpeper County, VA",2020,"24,876     ","23,655     ","1,221     ",4.9     
"Cumberland County, VA",2020,"4,603     ","4,325     ",278     ,6.0     
"Dickenson County, VA",2020,"4,747     ","4,372     ",375     ,7.9     
"Dinwiddie County, VA",2020,"13,469     ","12,615     ",854     ,6.3     
"Essex County, VA",2020,"5,488     ","5,109     ",379     ,6.9     
"Fairfax County, VA",2020,"627,997     ","591,622     ","36,375     ",5.8     
"Fauquier County, VA",2020,"36,777     ","35,058     ","1,719     ",4.7     
"Floyd County, VA",2020,"8,144     ","7,735     ",409     ,5.0     
"Fluvanna County, VA",2020,"13,805     ","13,083     ",722     ,5.2     
"Franklin County, VA",2020,"26,146     ","24,731     ","1,415     ",5.4     
"Frederick County, VA",2020,"49,464     ","47,189     ","2,275     ",4.6     
"Giles County, VA",2020,"7,788     ","7,304     ",484     ,6.2     
"Gloucester County, VA",2020,"19,302     ","18,257     ","1,045     ",5.4     
"Goochland County, VA",2020,"11,426     ","10,880     ",546     ,4.8     
"Grayson County, VA",2020,"8,022     ","7,563     ",459     ,5.7     
"Greene County, VA",2020,"10,361     ","9,824     ",537     ,5.2     
"Greensville County, VA",2020,"4,258     ","3,975     ",283     ,6.6     
"Halifax County, VA",2020,"15,176     ","14,114     ","1,062     ",7.0     
"Hanover County, VA",2020,"58,056     ","55,260     ","2,796     ",4.8     
"Henrico County, VA",2020,"181,386     ","169,700     ","11,686     ",6.4     
"Henry County, VA",2020,"23,761     ","21,957     ","1,804     ",7.6     
"Highland County, VA",2020,"1,233     ","1,187     ",46     ,3.7     
"Isle of Wight County, VA",2020,"19,391     ","18,417     ",974     ,5.0     
"James City County, VA",2020,"37,050     ","34,511     ","2,539     ",6.9     
"King and Queen County, VA",2020,"3,878     ","3,682     ",196     ,5.1     
"King George County, VA",2020,"13,882     ","13,263     ",619     ,4.5     
"King William County, VA",2020,"9,297     ","8,804     ",493     ,5.3     
"Lancaster County, VA",2020,"5,360     ","4,971     ",389     ,7.3     
"Lee County, VA",2020,"8,301     ","7,772     ",529     ,6.4     
"Loudoun County, VA",2020,"227,250     ","215,250     ","12,000     ",5.3     
"Louisa County, VA",2020,"20,011     ","18,973     ","1,038     ",5.2     
"Lunenburg County, VA",2020,"5,254     ","4,979     ",275     ,5.2     
"Madison County, VA",2020,"7,336     ","7,058     ",278     ,3.8     
"Mathews County, VA",2020,"4,019     ","3,821     ",198     ,4.9     
"Mecklenburg County, VA",2020,"12,674     ","11,818     ",856     ,6.8     
"Middlesex County, VA",2020,"5,154     ","4,893     ",261     ,5.1     
"Montgomery County, VA",2020,"49,092     ","46,761     ","2,331     ",4.7     
"Nelson County, VA",2020,"7,229     ","6,822     ",407     ,5.6     
"New Kent County, VA",2020,"12,767     ","12,190     ",577     ,4.5     
"Northampton County, VA",2020,"5,418     ","4,998     ",420     ,7.8     
"Northumberland County, VA",2020,"5,663     ","5,304     ",359     ,6.3     
"Nottoway County, VA",2020,"7,204     ","6,841     ",363     ,5.0     
"Orange County, VA",2020,"17,148     ","16,186     ",962     ,5.6     
"Page County, VA",2020,"12,022     ","11,143     ",879     ,7.3     
"Patrick County, VA",2020,"7,236     ","6,743     ",493     ,6.8     
"Pittsylvania County, VA",2020,"29,972     ","28,049     ","1,923     ",6.4     
"Powhatan County, VA",2020,"14,172     ","13,491     ",681     ,4.8     
"Prince Edward County, VA",2020,"10,144     ","9,494     ",650     ,6.4     
"Prince George County, VA",2020,"14,981     ","14,016     ",965     ,6.4     
"Prince William County, VA",2020,"247,678     ","231,644     ","16,034     ",6.5     
"Pulaski County, VA",2020,"16,208     ","14,938     ","1,270     ",7.8     
"Rappahannock County, VA",2020,"3,626     ","3,461     ",165     ,4.6     
"Richmond County, VA",2020,"4,040     ","3,844     ",196     ,4.9     
"Roanoke County, VA",2020,"49,086     ","46,600     ","2,486     ",5.1     
"Rockbridge County, VA",2020,"10,438     ","9,866     ",572     ,5.5     
"Rockingham County, VA",2020,"41,777     ","39,820     ","1,957     ",4.7     
"Russell County, VA",2020,"11,193     ","10,453     ",740     ,6.6     
"Scott County, VA",2020,"9,003     ","8,522     ",481     ,5.3     
"Shenandoah County, VA",2020,"22,175     ","21,008     ","1,167     ",5.3     
"Smyth County, VA",2020,"13,425     ","12,562     ",863     ,6.4     
"Southampton County, VA",2020,"9,094     ","8,649     ",445     ,4.9     
"Spotsylvania County, VA",2020,"68,029     ","63,987     ","4,042     ",5.9     
"Stafford County, VA",2020,"73,839     ","69,723     ","4,116     ",5.6     
"Surry County, VA",2020,"3,603     ","3,398     ",205     ,5.7     
"Sussex County, VA",2020,"3,689     ","3,373     ",316     ,8.6     
"Tazewell County, VA",2020,"15,510     ","14,328     ","1,182     ",7.6     
"Warren County, VA",2020,"20,346     ","19,165     ","1,181     ",5.8     
"Washington County, VA",2020,"25,974     ","24,474     ","1,500     ",5.8     
"Westmoreland County, VA",2020,"9,527     ","8,972     ",555     ,5.8     
"Wise County, VA",2020,"13,125     ","12,138     ",987     ,7.5     
"Wythe County, VA",2020,"13,859     ","12,790     ","1,069     ",7.7     
"York County, VA",2020,"32,801     ","30,991     ","1,810     ",5.5     
"Alexandria city, VA",2020,"99,382     ","93,425     ","5,957     ",6.0     
"Bristol city, VA",2020,"7,558     ","6,988     ",570     ,7.5     
"Buena Vista city, VA",2020,"3,200     ","3,022     ",178     ,5.6     
"Charlottesville city, VA",2020,"25,278     ","23,641     ","1,637     ",6.5     
"Chesapeake city, VA",2020,"123,014     ","115,546     ","7,468     ",6.1     
"Colonial Heights city, VA",2020,"8,382     ","7,783     ",599     ,7.1     
"Covington city, VA",2020,"2,414     ","2,182     ",232     ,9.6     
"Danville city, VA",2020,"19,244     ","17,386     ","1,858     ",9.7     
"Emporia city, VA",2020,"2,347     ","2,090     ",257     ,11.0     
"Fairfax city, VA",2020,"12,696     ","11,962     ",734     ,5.8     
"Falls Church city, VA",2020,"8,264     ","7,951     ",313     ,3.8     
"Franklin city, VA",2020,"3,647     ","3,343     ",304     ,8.3     
"Fredericksburg city, VA",2020,"14,179     ","13,175     ","1,004     ",7.1     
"Galax city, VA",2020,"2,884     ","2,661     ",223     ,7.7     
"Hampton city, VA",2020,"64,985     ","59,493     ","5,492     ",8.5     
"Harrisonburg city, VA",2020,"24,374     ","22,818     ","1,556     ",6.4     
"Hopewell city, VA",2020,"9,723     ","8,676     ","1,047     ",10.8     
"Lexington city, VA",2020,"2,043     ","1,902     ",141     ,6.9     
"Lynchburg city, VA",2020,"35,861     ","33,263     ","2,598     ",7.2     
"Manassas city, VA",2020,"21,506     ","20,102     ","1,404     ",6.5     
"Manassas Park city, VA",2020,"9,716     ","9,071     ",645     ,6.6     
"Martinsville city, VA",2020,"5,649     ","5,034     ",615     ,10.9     
"Newport News city, VA",2020,"89,574     ","81,831     ","7,743     ",8.6     
"Norfolk city, VA",2020,"111,753     ","102,070     ","9,683     ",8.7     
"Norton city, VA",2020,"1,661     ","1,539     ",122     ,7.3     
"Petersburg city, VA",2020,"13,071     ","11,221     ","1,850     ",14.2     
"Poquoson city, VA",2020,"6,241     ","5,980     ",261     ,4.2     
"Portsmouth city, VA",2020,"44,953     ","40,715     ","4,238     ",9.4     
"Radford city, VA",2020,"8,546     ","8,010     ",536     ,6.3     
"Richmond city, VA",2020,"120,511     ","109,953     ","10,558     ",8.8     
"Roanoke city, VA",2020,"49,330     ","45,554     ","3,776     ",7.7     
"Salem city, VA",2020,"12,745     ","12,010     ",735     ,5.8     
"Staunton city, VA",2020,"12,253     ","11,483     ",770     ,6.3     
"Suffolk city, VA",2020,"45,344     ","42,448     ","2,896     ",6.4     
"Virginia Beach city, VA",2020,"230,879     ","216,547     ","14,332     ",6.2     
"Waynesboro city, VA",2020,"10,650     ","9,949     ",701     ,6.6     
"Williamsburg city, VA",2020,"6,831     ","6,277     ",554     ,8.1     
"Winchester city, VA",2020,"14,688     ","13,818     ",870     ,5.9     
"Adams County, WA",2020,"9,267     ","8,599     ",668     ,7.2     
"Asotin County, WA",2020,"10,331     ","9,799     ",532     ,5.1     
"Benton County, WA",2020,"105,564     ","97,191     ","8,373     ",7.9     
"Chelan County, WA",2020,"44,686     ","41,025     ","3,661     ",8.2     
"Clallam County, WA",2020,"28,904     ","25,951     ","2,953     ",10.2     
"Clark County, WA",2020,"243,828     ","223,280     ","20,548     ",8.4     
"Columbia County, WA",2020,"1,786     ","1,661     ",125     ,7.0     
"Cowlitz County, WA",2020,"48,928     ","44,453     ","4,475     ",9.1     
"Douglas County, WA",2020,"21,571     ","19,783     ","1,788     ",8.3     
"Ferry County, WA",2020,"2,432     ","2,151     ",281     ,11.6     
"Franklin County, WA",2020,"43,838     ","40,032     ","3,806     ",8.7     
"Garfield County, WA",2020,815     ,746     ,69     ,8.5     
"Grant County, WA",2020,"46,989     ","42,845     ","4,144     ",8.8     
"Grays Harbor County, WA",2020,"28,733     ","25,357     ","3,376     ",11.7     
